source file,offset,japanese,korean,source of the translation (existing / new)
6/S6022.DAT,0x4798E,ご<CTRL:00>グ0<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>4<CTRL:00>ご<CTRL:00>グ2<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>6<CTRL:00>ご<CTRL:00>グ4<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>9<CTRL:00>ご<CTRL:00>グ4<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>い<CTRL:00>ご<CTRL:00>グ9<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>の<CTRL:00>ご<CTRL:00>グの<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>な<CTRL:00>ご<CTRL:00>グた<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>し<CTRL:00>ご<CTRL:00>グて<CTRL:00>1%<CTRL:00> ,,
6/S6022.DAT,0x479AA,ご<CTRL:00>グ4<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>9<CTRL:00>ご<CTRL:00>グ4<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>い<CTRL:00>ご<CTRL:00>グ9<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>の<CTRL:00>ご<CTRL:00>グの<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>な<CTRL:00>ご<CTRL:00>グた<CTRL:00>1%<CTRL:00> <CTRL:00>#<CTRL:00>し<CTRL:00>ご<CTRL:00>グて<CTRL:00>1%<CTRL:00> ,,
6/S6022.DAT,0x47A14,"この国に2000年聞
うけつがれている拳法を使う集団で
ラマダ教という教えのもとで
修行にはげむ僧達らしい。",,
6/S6022.DAT,0x47A62,"そこでの修練にたえた者は
はがねのように強じんな体と
z気yというものを使つて",,
6/S6022.DAT,0x47A9C,"連れた者にダメージを
与えることができるらしい。",,
6/S6022.DAT,0x47AC4,"なんでも、人聞兵器として
恐れられているつていう話じゃ。",,
6/S6031.DAT,0x478E4,"僧正 
例のヤツらが、こちらに向かつて
いるようです。",,
6/S6031.DAT,0x47944,"大僧正 
目的はラマダ山の精霊の救出か
<CTRL:E4>よ・・・・・。",,
6/S6031.DAT,0x479AC,"僧正 
しょせん生身の人聞
恐るるに足らんじゃろう。",,
6/S6031.DAT,0x47A1A,"僧正 
やつらをあまくみない方がいい
なにやら大きな力を感じる。",,
6/S6031.DAT,0x47A7E,"大僧正 
イーガを呼ベ。",,
6/S6031.DAT,0x47AEA,お呼びでしょうか大僧正様。,,
6/S6031.DAT,0x47B2A,"大僧正 
イーガよ、我等の守りつづけるラマダ山頂の大経典（だいきょうてん）を奪いにくるものがいる。",,
6/S6031.DAT,0x47B96,"大僧正 
おまえの拳で消し去つてはくれぬか。",,
6/S6031.DAT,0x47BE6,"我々でさえ帰つたことのない
ラマダ山に入ろうとは。",,
6/S6031.DAT,0x47C34,"大僧正 
大経典を持ち出されれば
封印の技が明らかになり
恐ろしいこになる。",,
6/S6031.DAT,0x47C98,"大僧正 
頼んだぞ。",,
6/S6031.DAT,0x47CD8,承知。,,
6/S6032.DAT,0x47994,大僧正様、<CTRL:E4>よお話がございます。,,
6/S6032.DAT,0x479DE,"大僧正 
何を言つておるのだ！
その者達が何者かはお前に伝えたはす。",,
6/S6032.DAT,0x47A36,"大僧正 
そヤツらを連れてこの部屋に入つてくるというこは、我らを裏切ることとるが、
よいか！？",,
6/S6032.DAT,0x47AA2,"何をおつしゃいますか？
<CTRL:E4>よただ私はこの寺の教えが・・。",,
6/S6032.DAT,0x47AF8,"何もみえてないと思つているの？みつともないまねは
およしなさい。",,
6/S6032.DAT,0x47B62,"鏡に映るあなたの姿は
大僧正でもなんでもない
ただのモンスターよ！",,
6/S6032.DAT,0x47C38,"大僧正 
ベャー！<CTRL:E4>つ",,
6/S6032.DAT,0x47C94,この下は道場だ！,,
6/S6041.DAT,0x469F6, <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>.<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>2 に<CTRL:00>す<CTRL:00>/<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>2 に<CTRL:00> <CTRL:00>で か<CTRL:00> ,,
6/S6041.DAT,0x46A1A,は<CTRL:00>2 に<CTRL:00> <CTRL:00>で か<CTRL:00> ,,
6/S6041.DAT,0x46BF2, <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>.<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>0！に<CTRL:00>す<CTRL:00>/<CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>0！に<CTRL:00> <CTRL:00>こ！か<CTRL:00> ,,
6/S6041.DAT,0x46C16,は<CTRL:00>0！に<CTRL:00> <CTRL:00>こ！か<CTRL:00> ,,
6/S6041.DAT,0x46E16," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x46E22,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x4708E," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x4709A,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x472A6," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x472B2,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47496," <CTRL:00>9<CTRL:00>し<CTRL:00>す<CTRL:00>*<CTRL:00>2<CTRL:00>す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x474A2,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47596, <CTRL:00>9<CTRL:00>し<CTRL:00> ,,
6/S6041.DAT,0x478F4,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x479A8,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47AD6,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47CEA,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47D8A,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47E00,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x47EFC,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x48228,"す<CTRL:00>""<CTRL:00>う<CTRL:00> <CTRL:00>ま",,
6/S6041.DAT,0x48626,"これが、<CTRL:E4>よ
本山の姿なのか・・。",,
6/S6041.DAT,0x4867E,"きつと大僧正がモンスターに
取つて代わられた時に、
荒らされたんでしょうね。",,
6/S6041.DAT,0x486E6,経典も無いのか。,,
6/S6041.DAT,0x48724,そんなもんに頼つとるからいかんのだ！,,
6/S6041.DAT,0x487C0,"地の精霊 
ラマダの技は
大地と大気の力をz気yとして出す技
大地への感謝によつて可能になるものだ。",,
6/S6041.DAT,0x4882E,"地の精霊 
それを、小手先ばかりまねて
継承（けいしょう）するからこうなつて
しまう。",,
6/S6041.DAT,0x488A2,あなたは地の精霊？,,
6/S6041.DAT,0x488DE,"地の精霊 
いかにも
<CTRL:E4>よこの技は、人聞同士の争いこのために
<G:785>けたのではない。",,
6/S6041.DAT,0x48940,"地の精霊 
自分達がすう<G:243>気、食ベる物と同じ様に
いつの聞にか、当然自分達が得られるものと思い込むからゆがみ始める。",,
6/S6041.DAT,0x489C2,"地の精霊 
おまえら人聞だけのためのものなど
何もないんじゃ。",,
6/S6041.DAT,0x48A16,"地の精霊 
あるのは、
この世界に生きるもの全てが
分かちあうものばかりじゃ。",,
6/S6041.DAT,0x48A76,"地の精霊 
このこを、忘れるでないぞ
その約束のもとにz地の石yを渡そう。",,
6/S6041.DAT,0x48B1A,z地の石yを手に入れた。,,
6/S6041.DAT,0x48B6C,"地の精霊 
わしらはいつでも見ているぞ。",,
6/S6041.DAT,0x48BB2,"と<CTRL:00>リ<CTRL:00>*<CTRL:00>#<CTRL:00>$<CTRL:00> <CTRL:00>-<CTRL:00>）<CTRL:00>""<CTRL:00>か<CTRL:00><CTRL:F8><CTRL:FF>*<CTRL:00>！<CTRL:00>$<CTRL:00> <CTRL:00>-",,
6/S6041.DAT,0x499DC,",<CTRL:00>と<CTRL:00>お<CTRL:00>5<CTRL:00>-<CTRL:00><CTRL:FF><CTRL:FF>お<CTRL:00>4<CTRL:00>.<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>,<CTRL:00>）<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>-<CTRL:00>）<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>.<CTRL:00>）<CTRL:00>3<CTRL:00>か<CTRL:00>'<CTRL:00>'<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>3<CTRL:00>'<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>）<CTRL:00>*<CTRL:00><CTRL:FF><CTRL:FF>か<CTRL:00>1<CTRL:00>*<CTRL:00><CTRL:FF><CTRL:FF><CTRL:FF><CTRL:FF>",,
6/S6051.DAT,0x47AB4,これがラマダ寺か・・。,,
6/S6051.DAT,0x47AF6,"話ではここを通る以外に
ラマダ山への入り口は
ないというこだ。",,
6/S6051.DAT,0x47BA8,ラマダ山の経典を欲しいらしいが山の中には一<G:663>も入れるわけにはいかん。,,
6/S6051.DAT,0x47C04,"経典？<CTRL:E4>よ
我々は山に住む精霊と話をしたいだけだ。",,
6/S6051.DAT,0x47C56,"この期に及んでまだ嘘をつくのかこちらは大僧正様が
何もかもお見通しだ。",,
6/S6051.DAT,0x47CB2,何を言つてもむだのようね。,,
6/S6051.DAT,0x47CF4,"我々も、ちとわけありでの<G:306>
ゆするわけにはいかんのじゃ。",,
6/S6051.DAT,0x47D48,"しかし
ここで闘えばわしらも必死じゃ
おそらく多くの死人が出る
じゃろう。",,
6/S6051.DAT,0x47DB6,我が僧兵は死など恐れん！,,
6/S6051.DAT,0x47DF8,まあそうあつくなるな。,,
6/S6051.DAT,0x47E46,この少年とお主で一対一の勝負をするというのはどうじゃ？,,
6/S6051.DAT,0x47E9A,"彼が負ければ我々はおとなしく
帰ろう。
しかし我々が勝つた場合は
わしらの話を聞いてもらおう。",,
6/S6051.DAT,0x47F14,"よかろう<CTRL:E4>よ<CTRL:E4>よ
小ざかしいこを考えるでないぞ。",,
6/S6052.DAT,0x4792C,"弟子 
ラマダ山の様子はどうですか？",,
6/S6053.DAT,0x47A66,"私も、同行させては
もらえまいか？",,
6/S6053.DAT,0x47AAE,自分が30年聞で、失つてしまつたものを、あなたがたと旅することで取り戻せそうな気がする。,,
6/S6053.DAT,0x47B12,こつちとしても頼もしいんだけど・・・。,,
6/S6053.DAT,0x47B62,よろしくたのむ。,,
6/S6053.DAT,0x47BB4,"私はこの方達と
同行することにした。",,
6/S6053.DAT,0x47BFC,"ここはいつの聞にか、いまわしい寺となつてしまつた。
もうここで教えることは
何もない。",,
6/S6053.DAT,0x47C60,これからは、それぞれ自分達の道を探していくといい。,,
6/S6053.DAT,0x47CBC,"弟子 
イーガ師匠（しはん）。
我らの中にあるのは邪悪な教えだけではありません。",,
6/S6053.DAT,0x47D2E,"弟子 
あなたは我らに
自分の聞違いを正すこを恐れない
勇気を教えてくれました。",,
6/S6053.DAT,0x47D9E,"弟子 
師匠がお戻りになるまで
この寺は我らが守つております。",,
6/S6053.DAT,0x47E32,<CTRL:E4>よありがとう・・・<CTRL:E4>よ。,,
6/S6053.DAT,0x47E7A,"私はこの人達との旅の後<CTRL:E4>よ
再びここに戻り<CTRL:E4>よ
一からやり直したいと思う。<CTRL:E4>ご",,
6/S6053.DAT,0x47EDA,<CTRL:E4>よ後を頼む！<CTRL:E4>よ<CTRL:E4>よ,,
6/S6054.DAT,0x45002,"<CTRL:E5>""チョピン
<CTRL:E5>""チョビン
<CTRL:E5>""チョースケ
<CTRL:E5>""チョンガラ",|초핀|초비|초스케|초카라,existing
6/S6054.DAT,0x4506E,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x450AC,"ラマダ僧 
スパイはどこにいた？",,
6/S6054.DAT,0x450F6,"<CTRL:E5>""ミルマーナ
<CTRL:E5>""スメリア
<CTRL:E5>""アララトス
<CTRL:E5>""カーデル",|밀마|스메|아라라|카델,existing
6/S6054.DAT,0x45160,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x4519E,"ラマダ僧 
セーフデータのシンボルになつているのは？",,
6/S6054.DAT,0x451F4,"<CTRL:E5>""アーク
<CTRL:E5>""ククル
<CTRL:E5>""タイトルロゴ
<CTRL:E5>""へモジー",|아크|쿠쿠루|다다|헤모,existing
6/S6054.DAT,0x4525C,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x4529A,"ラマダ僧 
スメリアのダウンタウンにいるよつっらいの名前は？",,
6/S6054.DAT,0x452F2,"<CTRL:E5>""オカモト
<CTRL:E5>""ヤマモト
<CTRL:E5>""ヤマオキ
<CTRL:E5>""ヤマシタ",|오카|야모|야오|시타,existing
6/S6054.DAT,0x4535A,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45398,"ラマダ僧 
アークザラットのぞくへんは？",,
6/S6054.DAT,0x453E6,"<CTRL:E5>""でる
<CTRL:E5>""でるかも
<CTRL:E5>""でるのでは
<CTRL:E5>""なやむ",|예|아마|확실|고민,existing
6/S6054.DAT,0x4544A,"ラマダ僧 
正解！！本当だな？",,
6/S6054.DAT,0x4548E,"ラマダ僧 
アークザラットのスタッフは？",,
6/S6054.DAT,0x454DC,"<CTRL:E5>""150人
<CTRL:E5>""200人
<CTRL:E5>""250人
<CTRL:E5>""なやむ",|10|200|20|고민,existing
6/S6054.DAT,0x45542,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45580,"ラマダ僧 
<G:695>都の軍オフ<G:222>スには、<G:529>は地下50階のダンジョンが・・",,
6/S6054.DAT,0x455E0,"<CTRL:E5>""ある
<CTRL:E5>""ない
<CTRL:E5>""作りたかつた
<CTRL:E5>""行きたかつた",|있음|없음|제작|여행,existing
6/S6054.DAT,0x45648,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45686,"ラマダ僧 
遺跡ダンジョンの一番下にいるものは？",,
6/S6054.DAT,0x456DA,"<CTRL:E5>""あれ
<CTRL:E5>""それ
<CTRL:E5>""どれ
<CTRL:E5>""ないしょ",|저|그|어|비밀,existing
6/S6054.DAT,0x4573A,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45778,"ラマダ僧 
ラマダ寺でとびらが<G:443>いたときに中に見える人の数は？",,
6/S6054.DAT,0x457D4,"<CTRL:E5>""20人
<CTRL:E5>""21人
<CTRL:E5>""22人
<CTRL:E5>""23人",|20|21|22|23,existing
6/S6054.DAT,0x45836,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45874,"ラマダ僧 
ストーンサークルでチョンガラが見つけたアイテムは？",,
6/S6054.DAT,0x458CE,"<CTRL:E5>""すごいアイテム
<CTRL:E5>""こわれたアイテム
<CTRL:E5>""つぶれたアイテム
<CTRL:E5>""ねばねば",|대단함|고장|찌그러진|달라붙음,existing
6/S6054.DAT,0x45940,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x4597E,"ラマダ僧 
ちょこのかみのけのいろは？",,
6/S6054.DAT,0x459CA,"<CTRL:E5>""きいろ
<CTRL:E5>""わけあつてちゃいろ
<CTRL:E5>""本当はあか
<CTRL:E5>""それはだれ？",|황금|갈|빨강|누구?,existing
6/S6054.DAT,0x45A38,"ラマダ僧 
正解！！",,
6/S6054.DAT,0x45A80,"ラマダ僧 
大正解！！",,
6/S6054.DAT,0x45AC8,"ラマダ僧 
私のもんだいに全て正解したのはおまえが初めてだ。ほうびにこれをやろう。",,
6/S6054.DAT,0x45B2C,"ラマダ僧 
私のもんだいに全て正解したのはおまえが2人めだ。ほうびにこれをやろう。",,
6/S6054.DAT,0x45BAA,z古代のゆびわyをもらいました。,,
6/S6054.DAT,0x45BF4,と思つたが、もう持つているではないか？ひやかすでない。,,
6/S6054.DAT,0x45C42,この世界には、精霊の石ともう一つ、全て集めることによつて効果があらわれる石があると聞く。,,
6/S6054.DAT,0x45CA6,その石は、ぼうけんしゃたちを危険からすくう、大いなる力となるであろう。,,
6/S6054.DAT,0x45D02,"ラマダ僧 
常に目的を持つて行動するがよい。",,
6/S6054.DAT,0x45D52,"ラマダ僧 
それはまちがいだが、がんばりはみとめよう。",,
6/S6054.DAT,0x45DA0,"ラマダ僧 
よつて、これをあげよう。",,
6/S6054.DAT,0x45DEA,z石yをもらいました。,,
6/S6054.DAT,0x45E2E,"ラマダ僧 
修行が足りないようだ。
出直してくるがよい。",,
6/S6054.DAT,0x45F00,"ラマダ僧 
よくがんばりましたね。これをさし上げましょう。",,
6/S6054.DAT,0x45F6E,z<G:461>獣の<G:650>yをもらいました。,,
6/S6054.DAT,0x45FDC,"ラマダ僧 
これはこれは。
グリーンスライムバスターのかたがた。",,
6/S6054.DAT,0x46032,"ラマダ僧 
これはこれは。
エレメンタルバスターのかたがた。",,
6/S6054.DAT,0x46088,"ラマダ僧 
これはこれは。
トールマスターバスターのかたがた。",,
6/S6054.DAT,0x460DE,"ラマダ僧 
これはこれは。
ジャイアントバットバスターのかたがた。",,
6/S6054.DAT,0x46136,"ラマダ僧 
これはこれは。
フリージーバスターのかたがた。",,
6/S6054.DAT,0x4618A,"ラマダ僧 
これはこれは。
野生へモジーバスターのかたがた。",,
6/S6054.DAT,0x461E2,"ラマダ僧 
これはこれは。
<G:276><G:552>ンパイアバットバスターのかたがた。",,
6/S6054.DAT,0x4623C,"ラマダ僧 
これはこれは。
デスフレイムバスターのかたがた。",,
6/S6054.DAT,0x46290,"ラマダ僧 
これはこれは。
道化師バスターのかたがた。",,
6/S6054.DAT,0x462E4,"ラマダ僧 
これはこれは。
アシットスライムバスターのかたがた。",,
6/S6054.DAT,0x4633A,"ラマダ僧 
これはこれは。
エレメンタルマスターバスターのかたがた。",,
6/S6054.DAT,0x46394,"ラマダ僧 
初めての挑戦ですね。それでは、ますは小手調ベということで。",,
6/S6054.DAT,0x463F0,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46440,"ラマダ僧 
2度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？",,
6/S6054.DAT,0x4649C,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x464EC,"ラマダ僧 
3度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？",,
6/S6054.DAT,0x46548,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46598,"ラマダ僧 
4度目の挑戦ですね。まだまだ、こんなところでしょうか？",,
6/S6054.DAT,0x465EE,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x4663E,"ラマダ僧 
5度目の挑戦ですね。そろそろ、本気で闘つて下さい。",,
6/S6054.DAT,0x46692,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x466E2,"ラマダ僧 
2度目の挑戦ですね。",,
6/S6054.DAT,0x46728,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46778,"ラマダ僧 
4度目の挑戦ですね。そろそろつらくなつてきたでしょうが、がんばりますね。",,
6/S6054.DAT,0x467D8,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46828,"ラマダ僧 
6度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？",,
6/S6054.DAT,0x46884,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x468D4,"ラマダ僧 
9度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？",,
6/S6054.DAT,0x46930,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46980,"ラマダ僧 
10度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？",,
6/S6054.DAT,0x469DE,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46A2E,"ラマダ僧 
11度目の挑戦ですね。いちおう、これで最後になります。",,
6/S6054.DAT,0x46A86,"ラマダ僧 
がんばつて下さい。",,
6/S6054.DAT,0x46AD6,もう相手になるものがいません。せつかくですがお引きとり下さい。,,
7/S7011.DAT,0x4782E,る<CTRL:00>し<CTRL:00>%,,
7/S7011.DAT,0x47870,ふ！'<CTRL:00>4<CTRL:00>ふ！'<CTRL:00>の<CTRL:00>ふ！'<CTRL:00>な<CTRL:00>ふ！'<CTRL:00>し<CTRL:00>ふ！&<CTRL:00><CTRL:FF><CTRL:FF>の<CTRL:00>し<CTRL:00>ぞ！て,,
7/S7011.DAT,0x478EC,一！&<CTRL:00>4<CTRL:00>一！&<CTRL:00>の<CTRL:00>一！&<CTRL:00>な<CTRL:00>一！&<CTRL:00>し<CTRL:00>一！て,,
7/S7011.DAT,0x4794C,"石<CTRL:00>え！攻'！<CTRL:00>%<CTRL:00>に<CTRL:00>先*<CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00>#<CTRL:00>な<CTRL:00>石<CTRL:00>グ（/<CTRL:FF>！<CTRL:00>,<CTRL:00>#<CTRL:00>の<CTRL:00>石<CTRL:00>グ（見！！<CTRL:00>,<CTRL:00>#<CTRL:00>し<CTRL:00>石<CTRL:00>か'<G:989>！<CTRL:00>,<CTRL:00>#<CTRL:00>4<CTRL:00>石",,
7/S7011.DAT,0x479A2,石<CTRL:00>え！攻'！<CTRL:00>#<CTRL:00>に<CTRL:00>先*<CTRL:00><CTRL:FF><CTRL:FF>4<CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00>#<CTRL:00>9<CTRL:00>石,,
7/S7011.DAT,0x479DC,"<CTRL:00><CTRL:FF>0<CTRL:00>9<CTRL:00>や<CTRL:00>0<CTRL:00>た<CTRL:00>や<CTRL:00>0<CTRL:00>4<CTRL:00>や<CTRL:00>う<CTRL:00>ら<CTRL:00>""<CTRL:00>で！て",,
7/S7011.DAT,0x47A2C,"敵 &<CTRL:00>4<CTRL:00>敵 &<CTRL:00>の<CTRL:00>敵 &<CTRL:00>な<CTRL:00>敵 &<CTRL:00>し<CTRL:00>敵 う<CTRL:00>'<CTRL:00>6<CTRL:00>ど！'<CTRL:00>4<CTRL:00>じ！'<CTRL:00>の<CTRL:00>マ！'<CTRL:00>な<CTRL:00>タ！'<CTRL:00>し<CTRL:00>シ！う<CTRL:00>'<CTRL:00>6<CTRL:00>出！'<CTRL:00>4<CTRL:00>ね！'<CTRL:00>の<CTRL:00>下！'<CTRL:00>な<CTRL:00>何！'<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>""<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>""<CTRL:00>2！に<CTRL:00>ろ て",,
7/S7011.DAT,0x47A4C,"ど！'<CTRL:00>4<CTRL:00>じ！'<CTRL:00>の<CTRL:00>マ！'<CTRL:00>な<CTRL:00>タ！'<CTRL:00>し<CTRL:00>シ！う<CTRL:00>'<CTRL:00>6<CTRL:00>出！'<CTRL:00>4<CTRL:00>ね！'<CTRL:00>の<CTRL:00>下！'<CTRL:00>な<CTRL:00>何！'<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>""<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>""<CTRL:00>2！に<CTRL:00>ろ て",,
7/S7011.DAT,0x47A6C,"出！'<CTRL:00>4<CTRL:00>ね！'<CTRL:00>の<CTRL:00>下！'<CTRL:00>な<CTRL:00>何！'<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>""<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>""<CTRL:00>2！に<CTRL:00>ろ て",,
7/S7011.DAT,0x47AC0,z！'<CTRL:00>4<CTRL:00>霊！う<CTRL:00> <CTRL:00>！<CTRL:00><CTRL:FC>  <CTRL:00>#<CTRL:00><CTRL:FC> ,,
7/S7011.DAT,0x47AE6,て！&<CTRL:00>4<CTRL:00>て！&<CTRL:00>の<CTRL:00>て！&<CTRL:00>な<CTRL:00>て！&<CTRL:00>し<CTRL:00>て！う,,
7/S7011.DAT,0x47D3C,精。ンを？らわた,,
7/S7011.DAT,0x47D5A,<CTRL:E5>！値ひれ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！場ふ<G:544>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！年 が精ん<CTRL:E6><CTRL:00><CTRL:E5>！もー出っん<CTRL:E6>,,
7/S7011.DAT,0x47DB2,よとすをゃで王ン,,
7/S7011.DAT,0x47DD4,<CTRL:E5>！じ者ひれ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！運き臣まぼ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！フダレねま負話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,,
7/S7011.DAT,0x47E2C,<CTRL:E5>！れどどめじ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！れひ<G:276>まねニ話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！必ま直き話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,,
7/S7011.DAT,0x47E86,<CTRL:E5>！はどま受金話<G:243><CTRL:E6><CTRL:00><CTRL:E5>！解い<G:768>ま火<CTRL:E6>,,
7/S7011.DAT,0x47FEE,"チョピン 
出発なさいますか？",,
7/S7011.DAT,0x48036,"<CTRL:E5>""出発する
<CTRL:E5>""出発しない",|출발|그만,existing
7/S7011.DAT,0x4808C,"チョピン 
では、お乗り下さい。",,
7/S7011.DAT,0x480EC,"まつたく、<G:661>いのぼけにも
<G:608>や<G:608>やさせられるぜ。",,
7/S7011.DAT,0x48158,"わかつてるんだか
わかつてないんだか
区別がつかない所が
困るのよね。",,
7/S7011.DAT,0x481C4,<CTRL:E4>つふふつ、<CTRL:E4>4ふふつ、<CTRL:E4>4ふふつ、ふふつ,,
7/S7011.DAT,0x4821A,ゴーゲン、次の目的地は？,,
7/S7011.DAT,0x48280,石は次の石に我々を導く・・。<CTRL:E4>よ,,
