file,offset,score,speaker,ours,reference,reference_speaker,episode,japanese
6/S6054.DAT,0x450F6,0.18,,|밀마|스메|아라라|카델,,,,<CTRL:E5:03>ミルマーナ / <CTRL:E5:03>スメリア / <CTRL:E5:03>アララトス / <CTRL:E5:03>カーデル
6/S6054.DAT,0x45160,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x4519E,0.08,라마다 승,라마다 승: 세이브 데이터의 심벌이 되어 있는 것은?,,,,ラマダ僧  / セーフデータのシンボルになつているのは？
6/S6054.DAT,0x451F4,0.33,,|아크|쿠쿠루|다다|헤모,"아크, 쿠쿠루. 키스한다.",,21,<CTRL:E5:03>アーク / <CTRL:E5:03>ククル / <CTRL:E5:03>タイトルロゴ / <CTRL:E5:03>へモジー
6/S6054.DAT,0x4525C,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x4529A,0.10,라마다 승,라마다 승: 스메리아의 다운타운에 있는 네 녀석의 이름은?,,,,ラマダ僧  / スメリアのダウンタウンにいるよつっらいの名前は？
6/S6054.DAT,0x452F2,0.05,,|오카|야모|야오|시타,,,,<CTRL:E5:03>オカモト / <CTRL:E5:03>ヤマモト / <CTRL:E5:03>ヤマオキ / <CTRL:E5:03>ヤマシタ
6/S6054.DAT,0x4535A,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45398,0.20,라마다 승,라마다 승: 아크 더 래드의 속편은?,(아크더래드2에서 안델이 열었던 그 봉인..),,5,ラマダ僧  / アークザラットのぞくへんは？
6/S6054.DAT,0x453E6,0.06,,|예|아마|확실|고민,,,,<CTRL:E5:03>でる / <CTRL:E5:03>でるかも / <CTRL:E5:03>でるのでは / <CTRL:E5:03>なやむ
6/S6054.DAT,0x4544A,0.11,라마다 승,라마다 승: 정답!! 정말이냐?,,,,ラマダ僧  / 正解!!本当だな？
6/S6054.DAT,0x4548E,0.19,라마다 승,라마다 승: 아크 더 래드의 스태프는?,,,,ラマダ僧  / アークザラットのスタッフは？
6/S6054.DAT,0x454DC,0.07,,|10|200|20|고민,,,,<CTRL:E5:03>150人 / <CTRL:E5:03>200人 / <CTRL:E5:03>250人 / <CTRL:E5:03>なやむ
6/S6054.DAT,0x45542,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45580,0.05,라마다 승려,라마다 승려: 수도의 군 오피스에는 사실 지하 50층 던전이...,,,,ラマダ僧  / 首都の軍オフィスには、実は地下50階のダンジョンが・・
6/S6054.DAT,0x455E0,0.05,,|있음|없음|제작|여행,,,,<CTRL:E5:03>ある / <CTRL:E5:03>ない / <CTRL:E5:03>作りたかつた / <CTRL:E5:03>行きたかつた
6/S6054.DAT,0x45648,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45686,0.10,라마다 승,라마다 승: 유적 던전의 가장 아래에 있는 것은?,,,,ラマダ僧  / 遺跡ダンジョンの一番下にいるものは？
6/S6054.DAT,0x456DA,0.14,,|저|그|어|비밀,,,,<CTRL:E5:03>あれ / <CTRL:E5:03>それ / <CTRL:E5:03>どれ / <CTRL:E5:03>ないしょ
6/S6054.DAT,0x4573A,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45778,0.08,라마다 승려,라마다 승려: 라마다 절에서 문이 열렸을 때 안에 보이는 사람의 수는?,,,,ラマダ僧  / ラマダ寺でとびらが開いたときに中に見える人の数は？
6/S6054.DAT,0x45836,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45874,0.18,라마다 승,라마다 승: 스톤 서클에서 촌가라가 찾은 아이템은?,,,,ラマダ僧  / ストーンサークルでチョンガラが見つけたアイテムは？
6/S6054.DAT,0x458CE,0.06,,|대단함|고장|찌그러진|달라붙음,,,,<CTRL:E5:03>すごいアイテム / <CTRL:E5:03>こわれたアイテム / <CTRL:E5:03>つぶれたアイテム / <CTRL:E5:03>ねばねば
6/S6054.DAT,0x45940,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x4597E,0.03,라마다 승,라마다 승: 초코의 머리카락 빛은?,,,,ラマダ僧  / ちょこのかみのけのいろは？
6/S6054.DAT,0x459CA,0.08,,|황금|갈|빨강|누구?,,,,<CTRL:E5:03>きいろ / <CTRL:E5:03>わけあつてちゃいろ / <CTRL:E5:03>本当はあか / <CTRL:E5:03>それはだれ？
6/S6054.DAT,0x45A38,0.00,라마다 승,라마다 승: 정답!!,,,,ラマダ僧  / 正解!!
6/S6054.DAT,0x45A80,0.00,라마다 승,라마다 승: 대정답!!,,,,ラマダ僧  / 大正解!!
6/S6054.DAT,0x45AC8,0.07,라마다 승,라마다 승: 내 문제를 모두 맞힌 건 네가 처음이다. 상으로 이걸 주마.,,,,ラマダ僧  / 私のもんだいに全て正解したのはおまえが初めてだ。ほうびにこれをやろう。
6/S6054.DAT,0x45B2C,0.07,라마다 승,라마다 승: 내 문제를 모두 맞힌 건 네가 두 번째다. 상으로 이걸 주마.,,,,ラマダ僧  / 私のもんだいに全て正解したのはおまえが2人めだ。ほうびにこれをやろう。
6/S6054.DAT,0x45BAA,0.25,,고대의 반지를 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>古代のゆびわ<G:89>をもらいました。
6/S6054.DAT,0x45BF4,0.12,,그런데 이미 가지고 있지 않느냐? 놀리지 마라.,,,,と思つたが、もう持つているではないか？ひやかすでない。
6/S6054.DAT,0x45C42,0.09,,"이 세계에는 정령의 돌 말고도, 모두 모으면 효과가 나타나는 돌이 하나 더 있다고 들었다.",,,,この世界には、精霊の石ともう一つ、全て集めることによつて効果があらわれる石があると聞く。
6/S6054.DAT,0x45CA6,0.07,,그 돌은 모험가들을 위험에서 구해 줄 위대한 힘이 될 것이다.,,,,その石は、ぼうけんしゃたちを危険からすくう、大いなる力となるであろう。
6/S6054.DAT,0x45D02,0.15,라마다 승,라마다 승: 늘 목적을 가지고 행동하는 게 좋다.,,,,ラマダ僧  / 常に目的を持つて行動するがよい。
6/S6054.DAT,0x45D52,0.10,라마다 승,"라마다 승: 그건 틀렸지만, 노력은 인정해 주마.",,,,ラマダ僧  / それはまちがいだが、がんばりはみとめよう。
6/S6054.DAT,0x45DA0,0.10,라마다 승,라마다 승: 그러니 이걸 주마.,,,,ラマダ僧  / よつて、これをあげよう。
6/S6054.DAT,0x45DEA,0.38,,돌을 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>石<G:89>をもらいました。
6/S6054.DAT,0x45E2E,0.09,라마다 승,라마다 승: 수행이 부족한 모양이구나. 다시 해 보는 게 좋겠다.,,,,ラマダ僧  / 修行が足りないようだ。 / 出直してくるがよい。
6/S6054.DAT,0x45F00,0.20,라마다 승,라마다 승: 정말 잘했습니다. 이것을 드리겠습니다.,네 알겠습니다.,정체불명의 인물,7,ラマダ僧  / よくがんばりましたね。これをさし上げましょう。
6/S6054.DAT,0x45F6E,0.23,,환수의 어금니를 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>幻獣の牙<G:89>をもらいました。
6/S6054.DAT,0x45FDC,0.11,라마다 승려,라마다 승려: 이거 이거. 그린 슬라임 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / グリーンスライムバスターのかたがた。
6/S6054.DAT,0x46032,0.06,라마다 승려,라마다 승려: 이거 이거. 엘리멘탈 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / エレメンタルバスターのかたがた。
6/S6054.DAT,0x46088,0.11,라마다 승려,라마다 승려: 이거 이거. 톨 마스터 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / トールマスターバスターのかたがた。
6/S6054.DAT,0x460DE,0.06,라마다 승려,라마다 승려: 이거 이거. 자이언트 배트 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / ジャイアントバットバスターのかたがた。
6/S6054.DAT,0x46136,0.07,라마다 승려,라마다 승려: 이거 이거. 프리지 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / フリージーバスターのかたがた。
6/S6054.DAT,0x4618A,0.06,라마다 승려,라마다 승려: 이거 이거. 야생 헤모지 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / 野生へモジーバスターのかたがた。
6/S6054.DAT,0x461E2,0.06,라마다 승려,라마다 승려: 이거 이거. 뱀파이어 배트 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / ヴァンパイアバットバスターのかたがた。
6/S6054.DAT,0x4623C,0.06,라마다 승려,라마다 승려: 이거 이거. 데스 플레임 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / デスフレイムバスターのかたがた。
6/S6054.DAT,0x46290,0.07,라마다 승려,라마다 승려: 이거 이거. 광대 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / 道化師バスターのかたがた。
6/S6054.DAT,0x462E4,0.10,라마다 승려,라마다 승려: 이거 이거. 애시드 슬라임 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / アシットスライムバスターのかたがた。
6/S6054.DAT,0x4633A,0.10,라마다 승려,라마다 승려: 이거 이거. 엘리멘탈 마스터 버스터 여러분.,,,,ラマダ僧  / これはこれは。 / エレメンタルマスターバスターのかたがた。
6/S6054.DAT,0x46394,0.14,라마다 승,라마다 승: 처음 도전하시는군요. 그러면 우선 몸풀기부터 하도록 하지요.,,,,ラマダ僧  / 初めての挑戦ですね。それでは、ますは小手調ベということで。
6/S6054.DAT,0x463F0,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46440,0.13,라마다 승,라마다 승: 두 번째 도전이시군요. 그러면 이 정도는 어떻겠습니까?,,,,ラマダ僧  / 2度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x4649C,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x464EC,0.13,라마다 승,라마다 승: 세 번째 도전이시군요. 그러면 이 정도는 어떻겠습니까?,,,,ラマダ僧  / 3度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46548,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46598,0.08,라마다 승,라마다 승: 네 번째 도전이시군요. 아직은 이 정도겠지요?,,,,ラマダ僧  / 4度目の挑戦ですね。まだまだ、こんなところでしょうか？
6/S6054.DAT,0x465EE,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x4663E,0.07,라마다 승,라마다 승: 다섯 번째 도전이시군요. 슬슬 진심으로 싸워 주십시오.,,,,ラマダ僧  / 5度目の挑戦ですね。そろそろ、本気で闘つて下さい。
6/S6054.DAT,0x46692,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x466E2,0.10,라마다 승,라마다 승: 두 번째 도전이시군요.,,,,ラマダ僧  / 6度目の挑戦ですね。
6/S6054.DAT,0x46728,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46778,0.07,라마다 승,"라마다 승: 네 번째 도전이시군요. 슬슬 힘들어지셨겠지만, 힘내시는군요.",,,,ラマダ僧  / 7度目の挑戦ですね。そろそろつらくなつてきたでしょうが、がんばりますね。
6/S6054.DAT,0x467D8,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46828,0.12,라마다 승,라마다 승: 여섯 번째 도전이시군요. 그러면 이 정도는 어떻겠습니까?,,,,ラマダ僧  / 8度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46884,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x468D4,0.11,라마다 승,라마다 승: 9번째 도전이군요. 그럼 이쯤에서 어떠십니까?,,,,ラマダ僧  / 9度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46930,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46980,0.13,라마다 승,라마다 승: 열 번째 도전이시군요. 그러면 이 정도는 어떻겠습니까?,,,,ラマダ僧  / 10度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x469DE,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46A2E,0.11,라마다 승,라마다 승: 열한 번째 도전이시군요. 일단 이것으로 마지막입니다.,,,,ラマダ僧  / 11度目の挑戦ですね。いちおう、これで最後になります。
6/S6054.DAT,0x46A86,0.12,라마다 승,라마다 승: 힘내 주십시오.,,,,ラマダ僧  / がんばつて下さい。
6/S6054.DAT,0x46AD6,0.12,,더는 상대할 사람이 없습니다. 모처럼이지만 물러나 주십시오.,,,,もう相手になるものがいません。せつかくですがお引きとり下さい。
7/S7011.DAT,0x47FEE,0.33,초핀,초핀: 출발하시겠습니까?,그래도 떠나시겠습니까?,,6,チョピン  / 出発なさいますか？
7/S7011.DAT,0x48036,0.12,,|출발|그만,,,,<CTRL:E5:03>出発する / <CTRL:E5:03>出発しない
7/S7011.DAT,0x4808C,0.09,초핀,"초핀: 자, 타십시오.",,,,チョピン  / では、お乗り下さい。
7/S7011.DAT,0x480EC,0.07,,"정말이지, 영감님 노망에는 마음이 조마조마하다니까.",,,,まつたく、爺いのぼけにも / 冷や冷やさせられるぜ。
7/S7011.DAT,0x48158,0.09,,알고 있는 건지 모르고 있는 건지 구별이 안 가는 점이 곤란하단 말이야.,,,,わかつてるんだか / わかつてないんだか / 区別がつかない所が / 困るのよね。
7/S7011.DAT,0x481C4,0.00,,"후훗, 후훗, 후훗, 후훗",,,,<CTRL:E4:29>ふふつ、<CTRL:E4:15>ふふつ、<CTRL:E4:15>ふふつ、ふふつ
7/S7011.DAT,0x4821A,0.17,,"고겐, 다음 목적지는?",,,,ゴーゲン、次の目的地は？
7/S7011.DAT,0x48280,0.24,,돌은 다음 돌로 우리를 이끈다...,우리를 이끈건.... 나의 아버지!?,,11,石は次の石に我々を導く・・。<CTRL:E4:3D>
7/S7011.DAT,0x482E4,0.17,,바람의 돌... 사막의 아리바샤 땅에서 잊힌 물의 힘.,,,,風の石  / <CTRL:E4:3D>・・・砂<CTRL:E4:15>漠<CTRL:E4:15>の<CTRL:E4:3D>・ア<CTRL:E4:15>リ<CTRL:E4:15>バ<CTRL:E4:15>ー<CTRL:E4:15>シャ<CTRL:E4:15>の<CTRL:E4:3D>・地で / <CTRL:E4:3D>・忘れ<CTRL:E4:15>ら<CTRL:E4:15>れ<CTRL:E4:15>し<CTRL:E4:3D>・<CTRL:E4:15>水の<CTRL:E4:3D>力<CTRL:E4:3D>。
7/S7011.DAT,0x48396,0.10,,이번에는 나라밖에 모르는 건가... 어쨌든 가 보고 나서 생각하자.,,,,今回は、国しかわからないか・・<CTRL:E4:3D> / とにかく行つてみてから考えよう。
7/S7011.DAT,0x4847E,0.21,초핀,초핀: 언제든 정비하여 기다리고 있습니다.,기다리고?,,11,チョピン  / いつでも整備してお待ちしております。
7/S7012.DAT,0x47014,0.15,,지금 콜로세움에서는 무투 대회를 열고 있습니다.,,,,ただいまコロシアムでは、 / 武闘大会を開さいしております。
7/S7012.DAT,0x47066,0.10,,곧 개회사가 시작됩니다. 서둘러 주십시오.,,,,まもなく開会のあいさつが始まります。 / お急ぎ下さい。
7/S7012.DAT,0x47A2C,0.33,초핀,초핀: 출발하시겠습니까?,그래도 떠나시겠습니까?,,6,チョピン  / 出発なさいますか？
7/S7012.DAT,0x47A74,0.09,,|출발|그만|정보 2,,,,<CTRL:E5:03>出発する / <CTRL:E5:03>出発しない / <CTRL:E5:03>いろいろ教えて! その2
