logical_physical,runtime_physical,char,unicode,sources,hanme_ink,thin_ink,hanme_sha256,thin_sha256,changed
764,764,둔,U+B454,V320 assignment; identity,59,47,088DDA97F545506E0C7764CF2EF8AB78D947F5549D17E9B6A94D5F67B8A71781,BDE6458F82010DF09D09E39B548EA3CC86AC53A6222B447243FB6FB9395E73C7,1
765,765,들,U+B4E4,V320 assignment; identity,70,58,5D0BC8039D288169E2B661F52293E19346B1CD23AE23A95FAA57E7B6BB87CA82,AE3C51ADA408ADA33AADAB74FA9A1ED854FD01E2DFD4F397477F1F58FDAFC751,1
766,766,듦,U+B4E6,V320 assignment; identity,77,60,C450C4AF4EDD5BE1617539152D3596B12F537BD2861E822FC572E2EA43791F07,465D910BEDCB715B8ABC4F4159BF21FDF12874A01D20D9D249CCC35F8E8E1FF0,1
767,767,띄,U+B744,V320 assignment; identity,62,42,2A87A3F61D92A8567431960C43CA2B5863749EEC94E77D063033E3FCA03745DE,1E504295D16F3B427ED7613CFA1E17DA9C79FE4D19B47714606C6E414D137006,1
768,768,락,U+B77D,V320 assignment; identity,56,44,8B251FC66EC37CCDBF4D4AE5C9810E03AD795F135AB7FB32ECAC256C93E6ADCB,8DA37EEDF66EB855AFF366293DFA3D1232D45FDF26DEAB441BFB46A4FDD62537,1
769,769,랙,U+B799,V320 assignment; identity,71,52,E16DCD95CE4C6EA079EC58F1CC9C4395F74B15CE5CEDD97830EDF5B256E98335,97A9C291E824CA9CE3E434FA4DDF05592417CA2A463C36525A69FC865D9498AC,1
770,770,랩,U+B7A9,V320 assignment; identity,83,62,8B7BE2ADA8DC58835777D3DAE73868FA4524028A931C4ED6909B7A7EBCC9C53D,D980BEAD3BD3450F05E38DAB03D111DB576DED56788B9D1D7D33216612A72234,1
771,771,렉,U+B809,V320 assignment; identity,73,53,1ACE1E02EA74599DCAF941FADD50D85DFC2B01AED8B4EDEA5BC18B479B9A6183,D3A62F67918548BA8255312A26B4C68B5B538784827612BE1F6A3CEAA31D78CD,1
772,772,렘,U+B818,V320 assignment; identity,85,63,238A9743EBB373F08A38C0232669F540EC3C65E732E6BCE14835C231922914A3,D68BDD4E52FE0618EDBC52BF22FEF051B71843466CAB4D904F9018C81B2254EC,1
773,773,렛,U+B81B,V320 assignment; identity,73,50,1D1F9AF32CCECC453A607168B5BE5DE297B32A3DF0CC8F1E115EA1457D1914FD,23B536DD67FDCF8E29A3E56BD52C676379CE5269B9677C46552D11AD08DD1CF9,1
775,775,렬,U+B82C,V320 assignment; identity,72,57,6B1D5F7AAF9874A60BF3BC3B23EB535DE2148C7242ABF8CACF672B7ADA75E2D3,5B66C3E2E6040352660F7260D6AF5236BC8949EB46ACFC29A00806A241DF1818,1
776,776,례,U+B840,V320 assignment; identity,79,52,E3A67C8E1072C2F5B118AF2EDD4D683BAA97953FC35ECA417073FD46378055BF,888BA8FF9BEC99FE7C5784A6D25EE84DF29EE1C64F5DF60736AF7684FDABD227,1
777,777,론,U+B860,V320 assignment; identity,67,55,08AFEC903F6F1994688BE72FA07535B612C98EE55825A94E0E519F62032C8A31,E1C4EF913959D029C6D66B45F0C37468110936A43BFA2788A24CD93272C7E9C4,1
778,778,뢰,U+B8B0,V320 assignment; identity,64,48,012C4310398E57884E6EB00F39B092FBB43B1620A809BA9524638D9FAE265ECE,EDE04A9FAF1B770D7F85B94E3CD6CDD8AC5863B96E5578C6A1D15E47F5638B5E,1
779,779,룬,U+B8EC,V320 assignment; identity,68,56,23F451D45AC52BDB523BECF99A60DEB03639D5AC5FF8BA6BA1B86C68ED90EFDB,9C608F3B205B64070F83FF43AF065AC04D1E0CAEC16534340E4E48C345C41120,1
820,820,률,U+B960,V320 assignment; identity,87,71,44E1992E195EE84A2D5B6FF4643F2EC4D2482697B53475E81B4C48ED4A1B2F31,7E3D9B7E693EB28AB7BCA8FB01D52FE3494088DC16181773BAC207D40F708F0F,1
821,821,흡,U+D761,V320 assignment; identity,76,58,E35DB62E43ED0F1B7F63380CF6A9F7C031C3D4C1CBEF4D5438B33A5390A6F809,A115136C59F12DE5E0C854A1087F98FA82E866171A0300B962FA3E1F04A5A8EC,1
822,822,힐,U+D790,V320 assignment; identity,73,51,90C59755FE2DA05C08DF375D10B07DBB6F3DEE07A8DBD3E065BA902DF6F23412,7945D2DA9101E077A0FA0A9723D5DADFFF385258EF62CFD3E1011FA44C29FDAD,1
823,823,첩,U+CCA9,identity; post-V320 audited addition,71,47,1BB16C7A49EA70E552EF1AE27D86B256F3DCD5E2C43073376A008570B519D954,C147C0ED8FDBBE9F9F29305B76E28C8B7D85CA0FDCAA24F9BE71965C5C6B81F5,1
824,824,묵,U+BB35,V320 assignment; identity,63,48,DCDA5390669B39FB366AA1AB5E06AB372C9721170887D8BF1480BC0449CBE92B,6AC1D5C49B31DC9EBD564B87C465E067D298E7B5953816C645EB69667DBCBD9E,1
825,825,백,U+BC31,V320 assignment; identity,76,52,A113A8A2B39A5B8417F943ECBEC7DA113BDEF3CBF59A3EBF19A82D7EEA82903C,C54FE9A6BDA7A5A500B44A7D4BF92166F08ACE8B7E03873E9441578CB0A6A5EB,1
826,826,벗,U+BC97,V320 assignment; identity,63,41,E261621CEF2BFB22911A3F0313C27F674048FF494742FA12384DA80E06948A15,852EBD80A34E937BFB86BD7003DC397A6BF3F83FB4731C38F9B2170E2518ACA1,1
827,827,뷰,U+BDF0,V320 assignment; identity,63,45,75E999294D165E14D367F390CB1D67C91ECEE4162612F14138D7A0C027F069E3,671A302DAA32360D732E88802D208E594E989C1BE1F371DECF43ABFC6D89CFEC,1
828,828,블,U+BE14,V320 assignment; identity,74,59,FF6D388B1E415C58B915820EA006E32896D9FEBBDB1BD5A4FFCAF510C58286E2,408855E0D300AA3D5EA869B071C9379B0C3E5C0619CDF80D0E2C332B57B8D57A,1
829,829,빙,U+BE59,V320 assignment; identity,66,45,F39AB053BDA4E1933124B90F60AF566F99ACFACEA5ACB7A2E620B7E76EA27FFE,1530E5D2234BB8AD29C5CA9726AADB68933C347B6BAD14FEFB1A00EC66C3F996,1
830,830,샬,U+C0EC,V320 assignment; identity,65,46,E64A686B6046936878FA24059FCF0049CA37C60B0F27F8217C5D02302CA70B72,345A9DE2C854AC27644B62E47BFA84EDB55A1BE2B540EBF1E4D9E86F4D99D9E1,1
831,831,섞,U+C11E,V320 assignment; identity,61,37,F96FEFB600B58F517E831E431FAE656394036CB424424463FEDA5CE6885C9C71,068122EB27AAF057A205D0441DFB0C418A3809AE57DD83E3E55934EBC34529B9,1
832,832,션,U+C158,V320 assignment; identity,56,35,1F08393854819A22D000D78D50C88616D423167E4D8F6BE74B1948114151733F,9C1EAD636A1DB6DFFB6402F9BDE1DA50078834E5C317036C42E6321092AE8FC0,1
833,833,스,U+C2A4,V320 assignment; identity,31,21,6AFEC863FEB5C4C37C326A7E4A31DADED780A9240BF43998D4899644282ABA48,71009B5E964E6B7352AC5DBCFEC715F0EEE472F3929782CCBB478A9ABE29A60C,1
834,834,썩,U+C369,V320 assignment; identity,61,39,CD9730F64BC1261001393870B47047DD2A57D6C0FE915DB683E1F10726F4C145,360E9F112B4E627A6CDCB904426AA397E5660B2D93220823316CC7F7E7B8A0AE,1
835,835,썬,U+C36C,V320 assignment; identity,62,38,A4A2C91D717233DDBB3BE3D53AE763DBEDF68CC1D0080C8BD4AC2366F7697EB9,03DE6E53308AB986739860DD06E64CD3888383CD1F82BB4A968C9990A861CF30,1
836,836,씩,U+C529,V320 assignment; identity,58,36,BB851990EC283FFCDFF483718624F170F49F21EA3979E08C2873D103E1D2D5E7,4533DB340436626AE02BE4D1E5960FB66898E0B4066BE35C892EFC6E1336D349,1
837,837,암,U+C554,V320 assignment; identity,70,46,5AD33EB7B3DE55720C71CDFC1D958A271FA4AD6A60CE9C20BBEA82154FDC78F7,CD8F0FEAE7C2619FEDF86D0531F8465989144CE306BD65F7002EBD0571C8E5F8,1
838,838,압,U+C555,V320 assignment; identity,70,46,F1E657523C76C0CBB4D844612B09810AFBD2370EEC11CBDA5A67862B62C893AB,4BB7DD5A413D76A3DC2A207904356018904075BFBFF288CBDE288D9844B23366,1
839,839,앵,U+C575,V320 assignment; identity,78,50,773C57378D9578112F1D95CFDCAD6E400486A3EC963FDDCC5DC7002EA6B52340,AE1252AD610C3532DDF8B567E13CC2E881217A75CE9363B6215E98AB84C253AC,1
864,864,엑,U+C5D1,V320 assignment; identity,73,45,6908ECDF099614983647EFE93CE36034A445A65D29C5E4514A918ADABD93BC3D,AC9FA10785D6F9F5DCFAB8611A0B5C73FEA1A692725A10C1D8A22BEAF1177773,1
865,865,탑,U+D0D1,identity; post-V320 audited addition,68,51,831B66D39BEDA4C43618D253C0BAB782931F5235D2B5287DC49CDBBD6868CCCF,6D5B75579640EF509C058D2721BE08D7D18088177C5EB14C0855CCBB68751725,1
866,866,염,U+C5FC,V320 assignment; identity,74,49,5BA5355AC85CB18C5B2B04D7714FC8ECF1BA720D800909F7488CBDC81E3DC73C,91274DE8E56B9AA68576923FF0DB41E67B84B41EBF8A80D4385DC92A0F7953C4,1
867,867,왠,U+C660,V320 assignment; identity,80,53,9924F49DD368920DFA80AC4BA8AB11758112F5733887129076C84DF29C304D1F,6022E22D0153D66C1BF433463342FF80C7DED66EC217B7FD6A804A3308E3A3FC,1
868,868,윈,U+C708,V320 assignment; identity,65,43,1C18FDC32C6F4C2240717AB0BC4636C53491E92D5DE34BE392E13C776A46D029,7C43ABE1BEEC9816709FCB23A7AE75C8C54402467D01DF2BFBD4AEABBA865FF2,1
869,869,으,U+C73C,V320 assignment; identity,37,28,6534067194CFC7E52985795B977B4A76F2A813EDE68ABDB68EEEECB60C879299,ED77807712E422927866EDA71CE9A787CD7E68F5ABC05A47B3693C168F8B7731,1
870,870,잎,U+C78E,V320 assignment; identity,68,45,870C79A9662BC8CF3AD7E77D92B51709978D276B8C9783CCD51AE299DE701E95,0A152C8C33A8FD556C00700655ED4B41FF48E9066EF0721CEB32E79D64CE7AAA,1
871,871,잔,U+C794,V320 assignment; identity,58,38,D06422766A6D345DC66300EB9CBA2C5C5526D68612766CA4AF1017EDEA24AC00,FDFB49D9173D68A6A37A9D791686CC1FAFF1EBD8A5F855F1E178E91211CC4002,1
872,872,젤,U+C824,V320 assignment; identity,88,61,677A09BA002DB2E23B9337AACB446F5F661E6C6B2054E6F81A5C277CB2E77C7A,B8A0A83DAF43D6FB8FCE6EFBC1DE5E26C71FC74740E652026D2F5EE475E5DB6A,1
873,873,즌,U+C98C,V320 assignment; identity,56,41,DB47ED0FE3137B9E969E2296EB29FC1F0E748512E5C83FAAECBBCF3A16147507,F6A01B587BAF672A187C287BA7318BB5AAC1C646C9EFEAFFEA0478FAE82B879A,1
874,874,찍,U+CC0D,V320 assignment; identity,62,42,807123DADE41BC008BD43FF53D9DD6197F7E5E6B49CABC8E8266083C47372036,25F435D37ADACCF12B3FB762BFFF6F6685CABD6088E5DD4CC158EC76AB84A1AC,1
875,875,챔,U+CC54,V320 assignment; identity,84,57,51C9ABBB01F63414A735B6B557931F931A79A8E4B70AE076758C42E762A87B36,FA073F61795C9DEF37C2AA12539DFAE8ADA1A6612BC9779BCE3D83E12D2A8CAB,1
876,876,척,U+CC99,V320 assignment; identity,58,39,A4521A13E2A6A18CC6E0F17359352476F46C55A70EE126EF64861557D63DB1A1,46DCF867A7B824CA869D85D4C5E4B0A1EAFA10F54DA5F463324D64CDD304238D,1
877,877,쳤,U+CCE4,V320 assignment; identity,73,44,9122123FFEDA3853B1657DE661A31A49E8FB4A33A9411D63A5D1185D0686DC25,5964B38584CDB526EEEE479793FF392E265582ABAE19C5C228A91D4BEB00747C,1
878,878,추,U+CD94,V320 assignment; identity,48,36,75105CCE4D2FA047E9156267DF987DA65CB1A967B4D93F0E63C7B8A755F55453,0523773174E362B6A6BCAEFD92318753235FD187150742A6D9FF989E5427C338,1
879,879,칸,U+CE78,V320 assignment; identity,56,38,66F388182A40A7CC6A1B1503FAEDF45B1BB4259A78EE65BA5BDAC45BB41D477C,EA649CC6BA1FE6DBE2CB49756695856762FB42AB826A9501DD2D3469FCB2DB6C,1
880,880,컬,U+CEEC,V320 assignment; identity,68,49,E6CC0EDBAAE60F5591EC86BABBDEDB9081D0CC5C873D4F1E94ADBC591E950FB9,A999DC964F27FC265DA9D0C9B91921D8698765412EAEA6001511129856FAAF92,1
881,881,큐,U+D050,V320 assignment; identity,62,46,BE75CA4D4E63C275868B0BD6CBB83BFA0CBC3FDA4164839F12D44459E4FBC1B4,FC1EC3B8E3E2F0DA2EFC23C70D5B8ABAF64E2F6425A2A93C1CB94E943744E5B5,1
882,882,큭,U+D06D,V320 assignment; identity,57,45,661399941C17FB222BFBF915EEDD51E7E7913F7F93C10506FC1AAC49CBF78833,8F6465377D46F104FE1919FF8FFA3F3FAF084EEACFC0D6457628C94AA1887EAC,1
883,883,택,U+D0DD,V320 assignment; identity,70,51,84D3D3E5027C2F4D5C7C87B60EDF9AD7680195D35679650DAF3D934686CEE9C1,9316F943556E6F581D6B0396566FE9E686F736F54129B534241D6B8978C04A10,1
