id,status,severity,original_japanese,current_korean,pointer_offset,finding,evidence,next_action,review_source
ui_pointer:781C4,PASS_SEMANTIC,NONE,どちらのカートをつかいますか？,어느 카드를 사용하시겠습니까?,0x781C4,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=어느 카드를 사용하시겠습니까?; source glyph=original_ui_01.png ID ui_pointer:781C4; original bytes=54 4B 33 1C BC 31 95 2F 45 20 1B 27 2B 20 3C; V375 pointer=0x8019B51C,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:781C8,PASS_SEMANTIC,NONE,メモリーカートをフ<N:｣:13>ーマットしますか？,메모리 카드를 초기화하시겠습니까?,0x781C8,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=메모리 카드를 초기화하시겠습니까?; source glyph=original_ui_01.png ID ui_pointer:781C8; original bytes=78 5F 6B 31 BC 31 95 2F A6 DE B4 31 64 82 5C 1E 27 2B 20 3C; V375 pointer=0x8019C5B2,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:781CC,PASS_SEMANTIC,NONE,メモリーカートがいつっいですがゲームをつづけますか？,메모리 카드가 가득합니다. 계속하시겠습니까?,0x781CC,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=메모리 카드가 가득합니다. 계속하시겠습니까?; source glyph=original_ui_01.png ID ui_pointer:781CC; original bytes=78 5F 6B 31 BC 31 95 2A 1B 29 75 1B 30 2B 2A DD 4D 31 D8 2F 45 DD F9 49 27 2B 20 3C; V375 pointer=0x8019B394,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:781D0,PASS_SEMANTIC,NONE,いらないフ<N:=:12><N:｣:11>ルをけすか、ベつのカートをセットしてください,쓰지 않는 데이터를 지우거나 다른 카드를 넣으세요,0x781D0,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=쓰지 않는 데이터를 지우거나 다른 카드를 넣으세요; source glyph=original_ui_01.png ID ui_pointer:781D0; original bytes=1B 33 1D 1B A6 DE 4E 65 53 2F 49 2B 20 24 DD 35 45 1C BC 31 95 2F DD 60 82 5C 1E 21 3E 35 3A 1B; V375 pointer=0x8019B3B3,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:78220,PASS_SEMANTIC,NONE,メモリーカートをチ<N:±:6>ックしています,메모리 카드를 확인하고 있습니다,0x78220,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=메모리 카드를 확인하고 있습니다; source glyph=original_ui_01.png ID ui_pointer:78220; original bytes=78 5F 6B 31 BC 31 95 2F 6C DF 5D 82 4E 1E 21 1B 27 2B; V375 pointer=0x8019C5DD,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:78224,PASS_SEMANTIC,NONE,メモリーカートをフ<N:｣:13>ーマットしています,메모리 카드를 초기화하고 있습니다,0x78224,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=메모리 카드를 초기화하고 있습니다; source glyph=original_ui_01.png ID ui_pointer:78224; original bytes=78 5F 6B 31 BC 31 95 2F A6 DE B4 31 64 82 5C 1E 21 1B 27 2B; V375 pointer=0x8019C59C,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:78228,PASS_SEMANTIC,NONE,データをセーフしています,데이터를 저장하고 있습니다,0x78228,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=데이터를 저장하고 있습니다; source glyph=original_ui_02.png ID ui_pointer:78228; original bytes=81 31 62 2F DD 60 31 C9 1E 21 1B 27 2B; V375 pointer=0x8019B804,실제 화면/동작 검증은 별도,system_location_review.csv
ui_pointer:7822C,PASS_SEMANTIC,NONE,データをロートしています,데이터를 불러오고 있습니다,0x7822C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=데이터를 불러오고 있습니다; source glyph=original_ui_02.png ID ui_pointer:7822C; original bytes=81 31 62 2F A2 31 95 1E 21 1B 27 2B; V375 pointer=0x8019B7F4,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:0,PASS_SEMANTIC,NONE,スメリア<N:空:2>港,스메리아 공항,0x81E38,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=스메리아 공항; source glyph=original_ui_28.png ID region_name:0; original bytes=47 78 6B 42 DD 18 DD 4A; V375 pointer=0x8019ABD4,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:1,PASS_SEMANTIC,NONE,トウウ<N:ｲ:6>ル,토우빌,0x81E3C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=토우빌; source glyph=original_ui_28.png ID region_name:1; original bytes=5C 71 DD 39 DD 03 53; V375 pointer=0x8019AFA0,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:2,PASS_SEMANTIC,NONE,パ<N:リ:12>ンシア城,팔렌시아 성,0x81E40,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=팔렌시아 성; source glyph=original_ui_28.png ID region_name:2; original bytes=A3 6F 34 60 42 DD 17; V375 pointer=0x8019C176,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:3,CONFIRMED_DEFECT,MEDIUM,オルカスの丘,오르카스 언덕,0x81E44,オルニス(오르니스)를 오르카스로 오독.,current=오르카스 언덕; source glyph=original_ui_28.png ID region_name:3; original bytes=8F 53 DD 56 47 1C DE F2; V375 pointer=0x8019D128,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:4,PASS_SEMANTIC,NONE,封印の滝,봉인의 폭포,0x81E48,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=봉인의 폭포; source glyph=original_ui_28.png ID region_name:4; original bytes=DD 0F DD 44 1C DE 31; V375 pointer=0x8019C1BC,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:5,CONFIRMED_DEFECT,MEDIUM,ニル<N:卞:16>平原,니르 평원,0x81E4C,コルボ(코르보)를 니르로 오독.,current=니르 평원; source glyph=original_ui_28.png ID region_name:5; original bytes=D1 53 DD A1 DE BE DE EB; V375 pointer=0x8019BE78,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:6,PASS_SEMANTIC,NONE,カラ<N:力:5>ン平野,카라간 평야,0x81E50,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=카라간 평야; source glyph=original_ui_28.png ID region_name:6; original bytes=BC 57 DD 02 34 DE BE DD E7; V375 pointer=0x8019C11C,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:7,CONFIRMED_DEFECT,MEDIUM,ク<N:｣:11>ナの丘,쿠나 언덕,0x81E54,クイナ(쿠이나)의 イ 누락: 쿠나.,current=쿠나 언덕; source glyph=original_ui_28.png ID region_name:7; original bytes=4E 65 7C 1C DE F2; V375 pointer=0x8019BD95,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:8,PASS_SEMANTIC,NONE,ミルマーナ<N:空:2>港,미르마나 공항,0x81E58,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=미르마나 공항; source glyph=original_ui_28.png ID region_name:8; original bytes=DD 3A 53 64 31 7C DD 18 DD 4A; V375 pointer=0x8019B182,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:9,PASS_SEMANTIC,NONE,首都の軍本部,수도 군본부,0x81E5C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=수도 군본부; source glyph=original_ui_28.png ID region_name:9; original bytes=DE DD DE 98 1C BA 92 DD 25; V375 pointer=0x8019BD05,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:10,PASS_SEMANTIC,NONE,トヨー<N:ゲ:16>の森,토요케 숲,0x81E60,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=토요케 숲; source glyph=original_ui_28.png ID region_name:10; original bytes=5C DD 14 31 DD 6D 1C DD 10; V375 pointer=0x8019BD3D,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:11,PASS_SEMANTIC,NONE,ルワジの森,루와지 숲,0x81E64,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=루와지 숲; source glyph=original_ui_28.png ID region_name:11; original bytes=53 DD A0 7F 1C DD 10; V375 pointer=0x8019BDAD,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:12,CONFIRMED_DEFECT,MEDIUM,カカラスの森,카카라스 숲,0x81E68,ニカラス(니카라스)를 카카라스로 오독.,current=카카라스 숲; source glyph=original_ui_29.png ID region_name:12; original bytes=DD 56 BC 57 47 1C DD 10; V375 pointer=0x8019C126,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:13,CONFIRMED_DEFECT,MEDIUM,センバラの沼,센바라 늘,0x81E6C,沼(늪)를 늘로 오자.,current=센바라 늘; source glyph=original_ui_29.png ID region_name:13; original bytes=DD 60 34 AF 57 1C DF 34; V375 pointer=0x8019BBF9,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:14,PASS_SEMANTIC,NONE,<N:ク:12><N:リ:12><N:｣:11>シーヌ<N:空:2>港,그레이시누 공항,0x81E70,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=그레이시누 공항; source glyph=original_ui_29.png ID region_name:14; original bytes=80 6F 65 60 31 DD C7 DD 18 DD 4A; V375 pointer=0x8019C79D,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:15,PASS_SEMANTIC,NONE,ラマダ寺,라마다사,0x81E74,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다사; source glyph=original_ui_29.png ID region_name:15; original bytes=57 64 67 DD 9E; V375 pointer=0x8019AFAF,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:16,PASS_SEMANTIC,NONE,ラマダ山,라마다산,0x81E78,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다산; source glyph=original_ui_29.png ID region_name:16; original bytes=57 64 67 9B; V375 pointer=0x8019AEFC,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:17,PASS_SEMANTIC,NONE,アララトス<N:空:2>港,아라라토스 공항,0x81E7C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=아라라토스 공항; source glyph=original_ui_29.png ID region_name:17; original bytes=42 57 57 5C 47 DD 18 DD 4A; V375 pointer=0x8019AB92,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:18,PASS_SEMANTIC,NONE,チョン<N:力:5>ラの店,촌가라의 가게,0x81E80,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=촌가라의 가게; source glyph=original_ui_29.png ID region_name:18; original bytes=6C 69 34 DD 02 57 1C DE 5F; V375 pointer=0x8019BD7D,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:19,PASS_SEMANTIC,NONE,遺跡ダンジョン,유적 던전,0x81E84,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=유적 던전; source glyph=original_ui_29.png ID region_name:19; original bytes=DD 8F DD 9D 67 34 7F 69 34; V375 pointer=0x8019BD55,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:20,CONFIRMED_DEFECT,MEDIUM,ア<N:г:23>ンダ高地,아제다 고지,0x81E88,アゼンダ(아젠다)의 ン 누락: 아제다.,current=아제다 고지; source glyph=original_ui_29.png ID region_name:20; original bytes=42 DD F8 34 67 DD DD 90; V375 pointer=0x8019BE94,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인,system_location_review.csv
region_name:21,PASS_SEMANTIC,NONE,アリバーシャ<N:空:2>港,아리바샤 공항,0x81E8C,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=아리바샤 공항; source glyph=original_ui_29.png ID region_name:21; original bytes=42 6B AF 31 60 D6 DD 18 DD 4A; V375 pointer=0x8019C8EE,실제 화면/동작 검증은 별도,system_location_review.csv
region_name:22,PASS_SEMANTIC,NONE,サリュ族の村,사류족 마을,0x81E90,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=사류족 마을; source glyph=original_ui_29.png ID region_name:22; original bytes=77 6B AB DD 9C 1C DD 0B; V375 pointer=0x8019C2B6,실제 화면/동작 검증은 별도,system_location_review.csv
