canonical_row,confidence,current_choice_count,current_expanded_hex,current_korean,current_unknown,end,expansion_error,file,finding,id,offset,original_choice_count,original_hex,original_japanese,scope,sources,status
377,high,0,3943dd02a1de3add59a1de3a50ddeddd2b26a1de4a2c53a1df0bde0788a104dd4aa1df0bde070ca1dd8a297307a1ddacdd01a1dde1dd1a2ba1405d294621a1a1a1a1,초핀: 특히 특수능력은 필요한 MP와 지금 MP가 표시되니 많이 활용해 주십시오.    ,,294992,,21/S2045.DAT,,21/S2045.DAT:4800E,294926,0,6c69723425e601de962324de961ede20dd806128ddccde551dde4fdd9036e601dd8cdea91cde4fdd902ade59de6f3a32221c30e601501b23de89dd3e1e21703a1b37,"チョピン 
特に、特しゅ能力は必要なMPと
現在のMPが表示されるので
大いに利用して下さい。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
378,high,0,3943dd02a109dd01dd5e4edd04a1dd25dd6325a1dd3c2b36a14006a11826a172b3a1dd62ddd1b3a1dd98a1dd62ddd1a18ca10c047f070121,"초핀: 아이템으로 던져서 피해를 주는 것은 돌, 폭탄, 큰 폭탄 세 가지입니다.",,295090,,21/S2045.DAT,,21/S2045.DAT:48082,295042,0,6c69723425e6014265dbd830de049c216778317f2fdd3f4622381c28942cdd41de062c50441ddd41de061c1445302b37,"チョピン 
アイテムで投げてダメージを与えるものは石・爆弾・大きな爆弾の3つです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
379,high,0,3943dd02a109dd01dd5ea1dd25042406a1dd46dd0add1c1904a1784ede7bdd04a1dd2853a1dd090e4133a1944f53a1dd10dd0aa150dd357f070121,초핀: 아이템 던지기는 반격당하지 않으므로 강한 적에게도 안전한 공격 수단입니다.,,295185,,21/S2045.DAT,,21/S2045.DAT:480E4,295140,0,6c69723425e6014265dbd8de049c28de02b13a321d1b1c30e601dd191bbd3038dd38dd081dd0b187de61302b37,"チョピン 
アイテム投げは反撃されないので
強い敵でも安全な攻撃手段です。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
380,high,0,3943dd02a1dd090da1dd10dd0add0f0da177a1dd46dd0a0da1dd1909b3a1dd3c2b36a17f0da1770ca11f2d070121,"초핀: 적을 공격했을 때 반격을 받아, 피해를 입을 때가 있습니다.",,295292,,21/S2045.DAT,,21/S2045.DAT:48150,295248,0,6c69723425e601bd23d0b11e1f89ddac2324de02b12f3a3224e6016778317f2fdd6849222e362a3f39272b37,"チョピン 
敵に攻撃した場合に、反撃をされ、
ダメージを受けることがあります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
381,high,0,3943dd02a1dd0136a1dd3c193c3aa1dd090fa14b1ea1dead4edd04a17209a10a140ca1dd10dd0a193aa1ddae070121,초핀: 이를 피하려면 적의 뒤나 옆으로 돌아 들어가 공격하면 됩니다.,,295388,,21/S2045.DAT,,21/S2045.DAT:481AE,295342,0,6c69723425e6012e322fdd9649221f51232824e601bd1cc355203d2e23e6019e39dd5d2d30d0b12b222e36302b37,"チョピン 
これを避けるためには、
敵の後ろかよこに
回り込んで攻撃することです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
382,high,0,3943dd02a1dd4637dd04a1283edd01a1dd10dd0add190da17706a17333dd72a1313a0da1ddb21941a1193aa1dd090e41a1dd46dd0a1924a1debbdd68dde2070121,초핀: 반대로 자신이 공격받을 때는 되도록 정면을 향하게 하면 적에게 반격하기 쉬워집니다.,,295499,,21/S2045.DAT,,21/S2045.DAT:4820E,295438,0,6c69723425e601def32324a4b22ad0b13a3222cf231d22dd353e24e601c7de8c2033231d223d26231eb5492236e601bd23de02b11e402b3e1d39272b37,"チョピン 
逆に、自分が攻撃される時になるベく、
正面からになるようにしむけると
敵に反撃しやすくなります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
383,high,0,3943dd02a1de3a50a1dd10dd0a33a109dd01dd5e0da1dd250406a118dd18a145de180c04dd04a1ddda37dd04a1dd090fa1dd46dd0a0da1dd1904a17806a1dd10dd0aa150dd357f070121,초핀: 특수 공격도 아이템을 던지는 것과 마찬가지로 절대로 적의 반격을 받지 않는 공격 수단입니다.,,295604,,21/S2045.DAT,,21/S2045.DAT:4827E,295550,0,6c69723425e601de961ede20d0b1384265dbd82fde049c221c36dd824a3eded4dd9a23bd1cde02b12fdd68491d1bd0b187de61302b37,"チョピン 
特しゅ攻撃もアイテムを投げるのと同じく絶対に敵の反撃を受けない攻撃手段です。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
384,high,0,3943dd02a15fdda80da1dd1e1ca1dd4e4e5d073bdd03,초핀: 무엇을 알고 싶으십니까?,,295697,,21/S2045.DAT,,21/S2045.DAT:48300,295680,0,6c69723425e6016e2ac6391f1b302b203c,"チョピン 
何が知りたいですか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
387,high,0,3943dd02a1dd01dd690fa1dd10dd0add01a16430020e41a1ddd71904a17806a11826a1dd66ddefa1ddb7dd01a1de4c0ea18bdd17dd01a11ede8ea1683d0ca11f24a177ddaf7f070121,초핀: 이쪽의 공격이 몬스터에게 통하지 않는 것은 레벨 차이 외에 상성이 나쁜 경우가 있기 때문입니다.,,296050,,21/S2045.DAT,,21/S2045.DAT:48436,295990,0,6c69723425e6012e4b331cd0b12a5f344762312344201d1b1c286fddb4531cde1d1bdefedd6b2324de091e73262add6c1be60189ddac2a3f39272b37,"チョピン 
こちらの攻撃がモンスターにきかないのはレベルの違い以外に、相しょうが悪い
場合があります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
388,high,0,3943dd02a19736a10a14a145dd370da134dd1a1906a164300206a145dd37a1dd10dd0a0ea1dd2853a1dd377f070121a1,초핀: 예를 들어 마법을 사용하는 몬스터는 마법 공격에 강한 법입니다. ,,296148,,21/S2045.DAT,,21/S2045.DAT:484A4,296100,0,6c69723425e601de51465824dd1bdd512fdd33dd3e2b225f344762312824e601dd1bdd51d0b12328dd191b382d302b37,"チョピン 
例えば、魔法を使用するモンスターは、
魔法攻撃には強いもんです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
389,high,0,3943dd02a115a1ddd60ea1dd6109010706a16430020e4106a1dd08dd22a145dd37dd01a1dd4fa1ddd71906a1683d33a11f2d070121,초핀: 그 밖에 날아다니는 몬스터에게는 바람 마법이 잘 통하는 경우도 있습니다.,,296245,,21/S2045.DAT,,21/S2045.DAT:48506,296198,0,6c69723425e601de08232824dd722d301b225f34476231232824e601c11cdd1bdd512a3d3e443e3620383f39272b37,"チョピン 
他には、飛んでいるモンスターには、
風の魔法がよくきくとかもあります。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
390,high,0,3943dd02a1dd14dd7026a1dd5d2e36a1dd8504a1784e3aa194a1ddae070121a174384edd0406a194a17306a1dd377f070121,초핀: 싸움은 머리를 쓰지 않으면 안 됩니다. 힘만으로는 안 되는 법입니다.,,296336,,21/S2045.DAT,,21/S2045.DAT:48568,296296,0,6c69723425e601631b28de5c2fdd33431d44481b4927592d37e6016135494a4835511d2d302b3d37,"チョピン 
戦いは頭を使わなきゃいけません。
力だけじゃだめなんですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
391,high,0,dd4f33a11b19067c21,잘도 말하는군.,,296396,,21/S2045.DAT,,21/S2045.DAT:485C4,296388,0,9129213e3222a737,言つてくれるぜ。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
392,high,0,3943dd02a1dd2853a18b3736a1312ba1dd143d3aa11538ddf5a1ddac26a168dd540da1de650da150a11f2d070121,초핀: 강한 상대를 정해 싸우면 그만큼 많은 경험을 쌓을 수 있습니다.,,296498,,21/S2045.DAT,,21/S2045.DAT:4860A,296458,0,6c69723425e601dd191bde09872fde0a2d306326362441323549ddd43e1cdddede752f4551272b37,"チョピン 
強い相手を選んで戦うと、それだけ多くの経験をつめます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
393,high,0,3943dd02a168dd54dd1f06a1dd10dd0a7da177ddd338a10907dd05a1dd10dd0add190da17733a1dd9c0da150a11f2d070121a1dd09ea20dd094edd04a1334f2ba1608c2c,초핀: 경험치는 공격할 때뿐만 아니라 공격받을 때도 얻을 수 있습니다. 적극적으로 도전해 보세요,,296605,,21/S2045.DAT,,21/S2045.DAT:48664,296548,0,6c69723425e601dddede752824d0b11e1fcf38243a321fcf38e601dda73332272b37e6011b45386cd66f347f2b22dd1130dd982d30703a1b37,"チョピン 
経験は、攻撃した時も、された時も
得られます。
いつもチャレンジする心で挑んで下さい。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
394,high,0,90dd4aa10fdde3dd01a11e24a129dd64dd0f1421a1a1,조금 의욕이 나기 시작했어.  ,,296680,,21/S2045.DAT,,21/S2045.DAT:486D2,296658,0,1d2d3520244b7329364022a923e6011d2921441f1d37,"なんだか、ちょつとやる気に
なつてきたな。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
395,high,0,3943dd02a10138a1dd3c2b0ca19135a1683d0e06a194a1ddae070121a1a1,초핀: 다만 피해가 0인 경우에는 안 됩니다.  ,,296760,,21/S2045.DAT,,21/S2045.DAT:4871A,296730,0,6c69723425e6011f351e24e6016778317f2a111c89ddac283551302b3d37,"チョピン 
ただし、
ダメージが0の場合はだめですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
396,high,0,212121a1a1a1a1,...    ,,296819,,21/S2045.DAT,,21/S2045.DAT:4876C,296812,0,df61df61df6137,・・・。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
397,high,0,3943dd02a1dd32de120ca1dd71141e3aa14fdd390e250fa1dd917d0ea1ddb9dd05a1dd66ddefa1ddb7dd010ca1dd96a1dd362441a1ddae070121,초핀: 동료가 늘어나면 전투에서의 역할에 따라 레벨 차이가 더 생기게 됩니다.,,296925,,21/S2045.DAT,,21/S2045.DAT:487B2,296882,0,6c69723425e601dd99882a9746213e2236246393301cb6433923e6013d396fddb453233a2a562144272b37,"チョピン 
仲聞がふえてくると、戦闘での役わりに
よりレベルにさが出てきます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
398,high,0,3943dd02a155dd210ca1dd10dd0aa1dd917d0ea114dd922e06a11826a109de49070121,초핀: 모두가 공격 역할에 어울리는 것은 아닙니다.,,297011,,21/S2045.DAT,,21/S2045.DAT:48810,296976,0,6c69723425e6012bdd35211c522ad0b123dd011b211b2243493028e6013f3927592d37,"チョピン 
すベての人が攻撃に向いているわけでは
ありません。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
399,high,0,3943dd02a1de95de70020a0fa1dd2914dd2bdd01a1dd06debd53a150dd1f0ca17333dd72a13e68a1ddc7a1602906a1dd16a114dd44542d073bdd03,초핀: 캐릭터들의 방어력이 비슷한 수치가 되도록 신경 써 보시는 건 어떻겠습니까?,,297110,,21/S2045.DAT,,21/S2045.DAT:48866,297062,0,6c69723425e601dd4ed6574e62311cdda6ddadddd22ade441bddd2231d223d2623a92f4549216d21285426301e73263c,"チョピン 
キャラクターの防ご値が近い値になるように気をつけてみてはどうでしょう？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
400,high,0,3943dd02a115203aa1dd4add29a1dd1c2ba1672e06a1de5a462806a17114ddaaa1ddee070121a1a1a1,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.   ,,297201,,21/S2045.DAT,,21/S2045.DAT:488C8,297160,0,6c69723425e60144293624e6012bddb7403332211e2726dda44b2ed23228e6011b1d3e1d39272b3d37,"チョピン 
きつと、
すぐやられてしまう落ちこぼれは
いなくなりますよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
401,high,0,de5a46288f07a1dd558736a11b1906a141dd51d1,낙오자라니 누구를 말하는 게냐?,,297270,,21/S2045.DAT,,21/S2045.DAT:48926,297254,0,dda44b2ed2323628ddd31c2e364a483c,落ちこぼれとは誰のことじゃ？,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
403,high,0,3943dd02a109dd05dd0583300fa18add09a1dd254f26a1de50dd01a18bdd1cdd59a1ddac2618a1dd5a2d070121,초핀: 아라라토스의 유적 던전은 층이 상당히 많은것 같습니다.,,297505,,21/S2045.DAT,,21/S2045.DAT:489F6,297462,0,6c69723425e6014257575c471cdd8fdd9d67347f693428e601de09dd4223ddb2ded22adea01b3d26302b37,"チョピン 
アララトスの遺跡ダンジョンは
相当に階層が深いようです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
404,high,0,3943dd02a115a1940e06a16430020ca104ddb31ca11f06b3a115dd150e2538a1dd9c0da150a11f06a1debc8c252e33a11f011ca10a612d070121,"초핀: 그 안에는 몬스터가 지키고 있는, 그곳에서만 얻을 수 있는 액세서리도 있다고 들었습니다.",,297608,,21/S2045.DAT,,21/S2045.DAT:48A54,297556,0,6c69723425e6011d202328245f3447623123dd1e33321f24e6013f412e231e201d1b424edd60776b31383f2236e601d344272b37,"チョピン 
なかには、モンスターに守られた、
あそこにしかないアクセサリーもあると
聞きます。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
405,high,0,3943dd02a1dd27dd2b33a129dd542ba1dd50a1de72b3a10cde8aa10a20a16006a11833a1dd0d04a1780d3b2cdd03,"초핀: 실력도 시험해 볼 겸, 가끔 들러 보는 것도 좋지 않을까요?",,297692,,21/S2045.DAT,,21/S2045.DAT:48ABA,297658,0,6c69723425e60161de381e38204c2124cf23287429216d221c38e6013d1b1c30283c,"チョピン 
力試しもかねて、時には行つてみるのも
よいのでは？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
406,high,0,15dd12b3a189dd43a1744ed5a1a1a1e601606d0da1ea71ea71a1850ea16f06a13201a9,"그래, 너희 힘으로   |보물을 척척 손에 넣는 거다!",,297774,,21/S2045.DAT,,21/S2045.DAT:48B10,297744,0,41264a48243b2746331c6130ddc92fe601542d542d87238632222d4a4802,"そうじゃ、おまえらの力で宝を
どんどん手に入れるんじゃ!",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
407,high,0,6ddf30a1850ea16f26a14b0e06a11e0e41a1ddc02432dd0521a1585858585821a1a1a1a1a1a1a1a1a1a1,물론 손에 넣은 뒤에는 나에게 맡기거라. 크크크크크.          ,,297868,,21/S2045.DAT,,21/S2045.DAT:48B62,297826,0,384b552d24872386321fc328431e232720592d1e481b37e601ddb5d682ddb5d682ddb5d682ddb5d68237,"もちろん、手に入れた後はわしにまかせんしゃい。
キャッキャッキャッキャッ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
408,high,0,ddc0dd95a12e0ca171ddbc09a9,맡길 리가 없잖아!,,297932,,21/S2045.DAT,,21/S2045.DAT:48BC0,297920,0,27205922deba1d1b301e7302,まかせる訳ないでしょ!,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
409,high,0,3943dd02a1832cddf8a1dd970fa126dd4b0fa131510da124dd52195d073bdd03a1a1,초핀: 토요케 숲의 은혜의 정령을 기억하십니까?  ,,298028,,21/S2045.DAT,,21/S2045.DAT:48C0A,297994,0,6c69723425e6015cdd1431dd6d1cdd101cb46d1c4d4f2fe6013bd246211b272b203c,"チョピン 
トヨーケの森の恵みの精霊を
おぼえていますか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
410,high,0,3943dd02a115dd8706a1dd30661ea13d2e36a104ddcbdddea1401ca11f2d070121,초핀: 그녀는 언제나 우리를 지켜봐 주고 있습니다.,,298111,,21/S2045.DAT,,21/S2045.DAT:48C5E,298078,0,6c69723425e601dd73de6b281b4538bedd062fa0dd1e29213e3221e6011b272b37,"チョピン 
彼女はいつも我々を見守つてくれて
います。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
411,high,0,3943dd02a1dd2f70451e0e06a18ca1dd150fa1dd93dde0a10e142e140ca11f011ca11907b3a177dd0406a10c25a1dd01492436a1de2106a11833a1dd0d542d070121,"초핀: 미르마나에는 세 곳의 배틀 에어리어가 있다고 하니, 때로는 가서 이야기를 듣는 것도 좋겠습니다.",,298220,,21/S2045.DAT,,21/S2045.DAT:48CB2,298162,0,6c69723425e601dd3a5364317c23282414bcc2af5c53dd236b422ae6013f227a302b1e24cf232874292124e601b02fd33e1c383d1b301e732637,"チョピン 
ミルマーナには、3カ所バトルエリアが
あるこですし、時には行つて、
話を聞くのもよいでしょう。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
412,high,0,3943dd02a10c3aa138ddeddd480da1dd190da150a11f0da118a1dd5a2d070121,초핀: 가면 만능약을 받을 수 있을 것 같습니다.,,298297,,21/S2045.DAT,,21/S2045.DAT:48D1E,298270,0,6c69723425e601743e36df0bdd80dd582f383346223d26302b3d37,"チョピン 
行くと万能薬をもらえるようですよ。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
413,high,0,de89ddda192433a1197c21,친절하기도 하군.,,298358,,21/S2045.DAT,,21/S2045.DAT:48D6E,298350,0,403a1edeb61c2637,やさしいのう。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
414,high,0,3943dd02a1dd0545010ea1dd3d26a1693c0add01a1347b0da150ddc5564edd04a1ddb4dd295318a1dd5a2d070121a1,초핀: 라마다에 남은 승려들이 사원을 수련장으로 개방한것 같습니다. ,,298467,,21/S2045.DAT,,21/S2045.DAT:48DB4,298420,0,6c69723425e60157646723ddab291f84832824e601dd9e2fddbf741c89361e21e601dd34de8f1e211b223d26302b37,"チョピン 
ラマダに残つた僧達は、
寺を修行の場として
解放しているようです。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
415,high,0,3943dd02a1283e0fa1dd28ddcf0da129dd54191ca1dd4e14ddfd0da177a10a20a1602906a1dd16a114dd44542d073bdd03,초핀: 자신의 강함을 시험하고 싶어졌을 때 들러 보시는 건 어떻겠습니까?,,298563,,21/S2045.DAT,,21/S2045.DAT:48E16,298518,0,6c69723425e601a4b21cdd193a2fde381e1f3e1d291f89ddac2324e601dd364b3d29216d21285426301e732637,"チョピン 
自分の強さを試したくなつた場合に、
立ちよつてみてはどうでしょう。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
416,high,0,66280a0921212121a1a1,제자들아....  ,,298626,,21/S2045.DAT,,21/S2045.DAT:48E78,298616,0,ddd196833d2c2c2c2c37,弟子達よ・・・・。,tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
417,high,0,3943dd02a1a1a1144da1180ea11d2ba11bde3b17ddca3b2cd1,초핀:   어느 것에 관해 말씀드릴까요?,,298710,,21/S2045.DAT,,21/S2045.DAT:48EC0,298688,0,6c69723425e601543223451b213bb01e1e271e73263c,"チョピン 
どれについてお話ししましょう？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
423,high,0,3943dd02a1a1a11cdda9a1dd2e03a1dd32de120ca1ddc6a14b0ea14670dd3830a1dd305a0fa130dd9aa125de010ea10ca160ddd52d073bd1,초핀:   고겐 님이 동료가 된 뒤에 오르카스 언덕의 스톤 서클에 가 보셨습니까?,,299420,,21/S2045.DAT,,21/S2045.DAT:4916A,299370,0,6c69723425e601dd3c31dd4d343a2d2add9988231d291fc3238f53dd56471cdef21c475c313477314e538a7444271e1f203c,"チョピン 
ゴーゲンさんが仲聞になつた後にオルカスの丘のストーンサークルへ行きましたか？",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
424,high,0,3943dd02a1a1a11a242506a114de1ea10903dd5e0da1dd9c0da150a11f2d070121a130dd9aa125de0103073b2c212121,초핀:   여기서는 어떤 아이템을 얻을 수 있습니다. 스톤 서클이니까요...,,299512,,21/S2045.DAT,,21/S2045.DAT:491CE,299470,0,6c69723425e6012e2e3028243f224265dbd82a87238639272b37475c313477314e53354923df61df6137,"チョピン 
ここでは、あるアイテムが手に入ります。ストーンサークルだけに・・。",tutorial_file_nonchoice,"['story_corpus', 'script_original_full']",UNREVIEWED
