over_by,source file,byte offset,needs,budget,korean
14,31/S3032.DAT,0x47994,54,40,야군: 알겠습니다. 숲까지 가는 열차 탑승을 허가하지요.
14,31/S3031.DAT,0x482A2,51,37,야군: 만일의 일이 있으면 큰일이다. 잘 지켜 드려라.
14,31/S3022.DAT,0x481CC,41,27,"아이: 아저씨, 저에게도 이야기하게 해 줘."
14,31/S3022.DAT,0x4811A,48,34,노인: 전쟁이 끝났나 했더니 이번에는 몬스터라니.
14,31/S3014.DAT,0x47EE4,36,22,초핀: 어느 것에 관해 말씀드릴까요?
14,31/S3014.DAT,0x47324,31,17,초핀: 무엇을 알고 싶으십니까?
14,31/S3014.DAT,0x4702E,80,66,초핀: 특히 특수 능력은 필요한 MP와 지금 MP가 표시되니 많이 활용해 주십시오.
14,31/S3014.DAT,0x46EF2,31,17,초핀: 무엇을 알고 싶으십니까?
14,31/S3013.DAT,0x4860E,35,21,승무원: 그러면 준비는 되셨습니까?
14,23/S2061.DAT,0x4874C,41,27,대원들이 아무리 기다려도 돌아오지 않았어.
14,22/S205C.DAT,0x47CC8,33,19,알겠습니다. 이제 말씀하지 마세요.
14,22/S2054.DAT,0x4792E,30,16,밀마나의 보고를 하러 왔습니다.
14,22/S2053.DAT,0x478CE,39,25,국왕: 마물들을 훌륭히 물리쳐 주었구나.
14,22/S2051.DAT,0x47B7E,41,27,"대신: 왕이시여, 이런 아이의 말 따위는..."
14,22/S2046.DAT,0x47FA8,30,16,이대로 돌아가면 붙잡히고 만다.
14,21/S2045.DAT,0x48EC0,36,22,초핀: 어느 것에 관해 말씀드릴까요?
14,21/S2045.DAT,0x48300,31,17,초핀: 무엇이 알고 싶으십니까?
14,21/S2045.DAT,0x4800E,80,66,초핀: 특히 특수 능력은 필요한 MP와 지금 MP가 표시되니 많이 활용해 주십시오.
14,21/S2045.DAT,0x47ED2,31,17,초핀: 무엇이 알고 싶으십니까?
14,21/S2044.DAT,0x484C8,42,28,그렇다. 내 옛 여행 때부터 정해진 영혼이지.
14,21/S2042.DAT,0x480D4,31,17,초핀: 무엇이 알고 싶으십니까?
14,21/S2033.DAT,0x479B0,21,7,쿠쿠루: 마음에 걸려.
14,21/S2021.DAT,0x4857C,39,25,어째서 도시 한복판에 마물이 있는 거지?
14,21/S2014.DAT,0x47EB2,37,23,"병사2: 이봐, 수다가 너무 지나치잖아!"
14,1/S1072.DAT,0x47B0E,49,35,"촌장: 쿠쿠루도 의외로 겁이 많구나. 자, 돌아가자."
14,1/S1072.DAT,0x47932,44,30,촌장: 이 말괄량이 덕분에 마침내 꺼지는구나.
14,1/S1061.DAT,0x480C8,24,10,"쿠쿠루: 아크, 몸조심해."
14,1/S1061.DAT,0x47DA0,38,24,쿠쿠루: 널 좋아해서 그러는 건 아니야.
14,1/S1061.DAT,0x47B40,26,12,쿠쿠루: 굉장한 이야기지?
14,1/S1061.DAT,0x47904,59,45,쿠쿠루: 그 뒤에 우리 일족의 계율이라는 고문서를 읽어 봤어.
14,1/S1041.DAT,0x47F2E,67,53,산의 정령: 줄곧 이곳에서 성궤를 봉인하는 불꽃을 지켜보아 왔습니다.
14,1/S1023.DAT,0x47F32,53,39,마법이나 아이템을 던지는 공격은 절대 반격받지 않는다.
14,1/S1023.DAT,0x47BEE,41,27,그곳에서 거듭 싸우면 계속 강해질 수 있다.
14,1/S1021.DAT,0x4874E,48,34,어머니: 싫어요! 난 평범한 행복만 있으면 돼요...
14,1/S1021.DAT,0x4863C,57,43,"아버지: 이해해 줘, 포르타. 이 세계의 운명이 걸린 일이야."
14,1/S1021.DAT,0x47914,37,23,아이템이 있습니다. 돌을 발견했습니다.
14,1/S1011.DAT,0x47954,35,21,그런 걸 신경 쓰고 있을 때가 아니야!
13,F/SF0B1.DAT,0x47D80,60,47,국왕: 좋다. 셋이서 가거라. 공항에 비행선을 준비시켜 두었다.
13,F/SF0B1.DAT,0x47C4E,33,20,제 힘은 왕가만을 위한 것이 아니라
13,F/SF0B1.DAT,0x47BF6,42,29,국왕: 네가 토우빌의 화이트 가문의 딸이냐.
13,F/SF021.DAT,0x47FF2,30,17,바람의 정령: 드디어 나왔구나.
13,D/SD031.DAT,0x46306,27,14,어쨌든 팔렌시아로 돌아가자!
13,D/SD031.DAT,0x46130,32,19,에? 할아버지도 따라오는 거야!?
13,C2/SC0B6.DAT,0x47BB6,31,18,생명의 나무 열매를 손에 넣었다.
13,C2/SC0B6.DAT,0x46A24,31,18,생명의 나무 열매를 손에 넣었다.
13,B/SB072.DAT,0x47FEC,43,30,대신: 동굴을 조사해라! 성궤가 있을 것이다.
13,B/SB022.DAT,0x47B0C,31,18,아크는 용사의 힘을 손에 넣었다.
13,8/S8061.DAT,0x47F22,37,24,물의 정령: 내가 한 말을 잊지 말아라.
13,8/S8051.DAT,0x48786,40,27,카사토르: 제법 재미있는 구경거리였겠지.
13,8/S8012.DAT,0x480D4,46,33,"자, 남은 건 이제 하나야. 고겐, 다음 목적지는?"
13,7/S7032.DAT,0x478BA,52,39,로크톨: 이 무투 대회의 상품은 저 바람의 오브입니다.
13,7/S7028.DAT,0x47790,33,20,남의 손에 넘어가면 분했을 테니까.
13,7/S7028.DAT,0x47440,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7026.DAT,0x486EE,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7025.DAT,0x4894A,68,55,출전자: 져 버렸어... 이런 일도 있겠지. 내일부터 다시 힘내면 되겠지.
13,7/S7025.DAT,0x48906,25,12,그 말은 내가 할 말이구나.
13,7/S7025.DAT,0x486C2,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7024.DAT,0x4843E,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7023.DAT,0x4843C,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7022.DAT,0x48956,41,28,출전자: 오늘은 몸이 안 좋으니 내일 하자.
13,7/S7022.DAT,0x486AE,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7021.DAT,0x48448,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,7/S7012.DAT,0x4869A,47,34,초핀: 토요케 숲의 베미의 정령을 기억하십니까?
13,7/S7012.DAT,0x48358,54,41,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.
13,6/S6054.DAT,0x45398,35,22,라마다 승: 아크 더 래드의 속편은?
13,6/S6041.DAT,0x48724,32,19,그런 것에 의지하니 안 되는 거다!
13,6/S6041.DAT,0x4867E,56,43,분명 대승정이 몬스터에게 자리를 빼앗긴 때 망가진 거겠지.
13,6/S6031.DAT,0x47B96,40,27,대승정: 네 주먹으로 없애 버려 주겠느냐.
13,6/S6014.DAT,0x48BA2,47,34,초핀: 토요케 숲의 베미의 정령을 기억하십니까?
13,6/S6014.DAT,0x48860,54,41,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.
13,6/S6013.DAT,0x48500,45,32,라마다 승: 기회가 있으시면 꼭 들러 주십시오.
13,5/S5052.DAT,0x47A90,34,21,"아니, 살았다 살았어. 고마워하겠어."
13,5/S5041.DAT,0x47C86,49,36,빛의 정령: 그 증표로 빛의 돌과 왕의 상을 주겠다.
13,5/S5021.DAT,0x47D3E,33,20,이제부터가 장사 이야기라는 거지?
13,5/S5021.DAT,0x47B70,37,24,네 장사 이야기를 듣고 있는 게 아니야.
13,5/S5013.DAT,0x48BF6,47,34,초핀: 토요케 숲의 베미의 정령을 기억하십니까?
13,5/S5013.DAT,0x488B4,54,41,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.
13,5/S5012.DAT,0x481A2,41,28,왜? 손익 때문에만 움직이는 게 아니었나?
13,4/S4035.DAT,0x47F50,34,21,그들을 도와 물의 정령을 지켜 다오.
13,4/S4034.DAT,0x484BC,47,34,이때 범위 자체를 움직일 수 있게 되는 일도 있지.
13,4/S4034.DAT,0x483B0,49,36,던지기의 레벨이 2가 되면 맞았을 때 대미지가 커져.
13,4/S4031.DAT,0x47B76,48,35,배달부: 당신이 아크 씨? 당신 앞으로 온 편지요.
13,4/S4011.DAT,0x48F6C,27,14,나는 변하지 않는 편이 좋아.
13,32/S3064.DAT,0x47DCE,43,30,베미의 정령: 땅의 정령의 말을 잊지 마세요.
13,32/S3063.DAT,0x47E94,40,27,"베미의 정령: 자, 그레이시느로 향하세요."
13,31/S3032.DAT,0x47C8E,41,28,"야군: 좋아, 네가 놈들을 숲까지 안내해라."
13,31/S3032.DAT,0x4794E,33,20,이제 더는 아이 취급할 수 없겠지?
13,31/S3031.DAT,0x47B9C,27,14,수메리아에서 온 아크입니다.
13,31/S3024.DAT,0x46190,41,28,병사: 진심으로 말하는 거냐고? 실례로군!
13,31/S3023.DAT,0x47CCA,42,29,"그런데 그 야군이라는 장군, 싫은 녀석이지?"
13,31/S3022.DAT,0x47D06,35,22,카카라스의 숲은 가지 않아도 되려나.
13,31/S3014.DAT,0x47C2E,47,34,초핀: 토요케 숲의 베미의 정령을 기억하십니까?
13,31/S3014.DAT,0x478EC,54,41,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.
13,23/S2061.DAT,0x488E4,72,59,나는 아크. 토우빌에서 와서 우선 몬스터 퇴치를 도우라고 왕께 명을 받았어.
13,23/S2061.DAT,0x48618,38,25,제발 목숨만은 살려 주세요. 부탁입니다!
13,22/S2054.DAT,0x47A44,28,15,"대신: 그런가, 좋아. 알겠다."
13,22/S2051.DAT,0x47D50,26,13,대신: 제게 맡겨 주십시오.
13,22/S2046.DAT,0x48E54,44,31,"그, 그거 좋은 생각이군. 당장 가 보도록 하지!"
13,21/S2045.DAT,0x48C0A,47,34,초핀: 토요케 숲의 베미의 정령을 기억하십니까?
13,21/S2045.DAT,0x488C8,54,41,초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.
13,21/S2041.DAT,0x4834C,37,24,승무원: (자신이 없어도 정도가 있지.)
13,21/S2033.DAT,0x47B6E,23,10,"쿠쿠루: 자, 안내해 줘."
13,21/S2021.DAT,0x48870,30,17,쿠쿠루: 나도 제법 잘 싸우지?
13,21/S2014.DAT,0x47D08,24,11,무슨 못된 짓을 한 거야?
13,21/S2011.DAT,0x47AAA,28,15,뭐지? 전쟁이라도 시작되나?
13,1/S1041.DAT,0x47BB8,62,49,아크 데몬: 아니야! 이런 놈이 아니다! 날 깨운 자는 어디 있지?
13,1/S1021.DAT,0x48908,54,41,아버지: 포르타... 그날까지 우리 아이 아크를 부탁하오!
13,1/S1021.DAT,0x4785C,39,26,아이템이 있습니다. 약초를 발견했습니다.
13,1/S1013.DAT,0x478EA,49,36,모든 것은 시온산의 불꽃을 껐던 그날부터 시작됐어.
13,1/S1011.DAT,0x478AA,48,35,"3천 년이나 계속 타오르는 정령의 산, 시온의 불꽃."
12,F/SF0E1.DAT,0x47C8C,26,14,장로의 방패를 손에 넣었다.
12,F/SF091.DAT,0x47984,46,34,신의 노여움을 사 인류는 한 번 멸망했다고 한다.
12,F/SF041.DAT,0x4824E,29,17,이 소년의 눈물에 거짓은 없다.
12,F/SF041.DAT,0x47AAC,83,71,"불꽃의 정령: 그래, 이 연구소는 새로운 에릴베 연구를 하고 있다. 즉 생명력 에릴베다."
12,F/SF031.DAT,0x48500,49,37,"이, 이건... 비실비실 나팔이다! 이런 곳에 있었다니"
12,F/SF031.DAT,0x4847C,22,10,응? 뭔가 떨어져 있어.
12,F/SF021.DAT,0x483A8,23,11,바람의 돌을 손에 넣었다
12,E5/SE05A.DAT,0x487F2,50,38,어찌 이렇게 비겁한 놈들이야! 나를 뒤에서 덮치다니!
12,D/SD031.DAT,0x46A88,34,22,부서진 아이템을 알아차리지 못했다.
12,D/SD031.DAT,0x46A2A,32,20,굉장한 아이템이 부서져 날아갔다!
12,D/SD031.DAT,0x4699E,30,18,굉장한 아이템을 빼앗아 들었다!
12,D/SD031.DAT,0x4637E,33,21,오랜만에 크게 활약할 수 있겠구나.
12,D/SD031.DAT,0x45E92,34,22,그럼 어떻게 그 정령들을 찾아내지?
12,D/SD031.DAT,0x45B3E,42,30,그렇다. 내가 너희를 이끌 살아 있는 전기지.
12,D/SD031.DAT,0x459BC,25,13,"할아버지, 당신은 누구야?"
12,D/SD021.DAT,0x47B8E,34,22,제법 말이 되는 소리를 하게 됐구먼.
12,D/SD021.DAT,0x47A40,41,29,이제 우리들만의 문제가 아니게 된 것 같아.
12,D/SD011.DAT,0x47A66,41,29,"난 시온산의 봉인을 지키는 일족, 쿠쿠루야."
12,C2/SC0B6.DAT,0x47F4E,25,13,조개껍데기를 손에 넣었다.
12,C2/SC0B6.DAT,0x47C8A,26,14,불꽃의 수호를 손에 넣었다.
12,C2/SC0B6.DAT,0x47B72,26,14,파로의 열매를 손에 넣었다.
12,C2/SC0B6.DAT,0x476F0,25,13,조개껍데기를 손에 넣었다.
12,C2/SC0B6.DAT,0x46D1A,26,14,불꽃의 수호를 손에 넣었다.
12,C2/SC0B6.DAT,0x46990,26,14,파로의 열매를 손에 넣었다.
12,B/SB041.DAT,0x47AEE,35,23,아크는 바다로 향해 세계로 날아가라.
12,9/S9013.DAT,0x4795C,29,17,별일 없었던 거구나. 다행이야!
12,8/S8062.DAT,0x47DC4,28,16,고마워. 분명 도움이 될 거야.
12,8/S8061.DAT,0x47B20,23,11,당신이 물의 정령이군요.
12,8/S8051.DAT,0x486F0,28,16,카사토르: 집요한 놈 같으니!
12,7/S7028.DAT,0x475C0,21,9,볼일이 끝나면 말이지.
12,7/S7028.DAT,0x47490,29,17,여기에 있던 것은 이미 주웠다.
12,7/S7027.DAT,0x4877C,38,26,몬스터를 우승자로 둔갑시키고 있었군요.
12,7/S7026.DAT,0x48D96,35,23,대회 위원: 빨리 준비하고 오십시오.
12,7/S7026.DAT,0x4873E,29,17,여기에 있던 것은 이미 주웠다.
12,7/S7025.DAT,0x48B2A,35,23,대회 위원: 빨리 준비하고 오십시오.
12,7/S7025.DAT,0x48712,29,17,여기에 있던 것은 이미 주웠다.
12,7/S7024.DAT,0x48B18,35,23,대회 위원: 빨리 준비하고 오십시오.
12,7/S7024.DAT,0x4848E,29,17,여기에 있던 것은 이미 주웠다.
12,7/S7023.DAT,0x48AB6,35,23,대회 위원: 빨리 준비하고 오십시오.
12,7/S7022.DAT,0x48A1E,35,23,대회 위원: 빨리 준비하고 오십시오.
12,7/S7022.DAT,0x486FE,29,17,여기에 있던 것은 이미 주웠다.
12,7/S7012.DAT,0x482A0,47,35,초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
12,7/S7012.DAT,0x481AA,42,30,초핀: 다만 피해가 0인 경우에는 안 됩니다.
12,6/S6054.DAT,0x46290,44,32,라마다 승려: 이거 이거. 광대 버스터 여러분.
12,6/S6053.DAT,0x47A66,31,19,저도 동행하게 해 주시겠습니까?
12,6/S6041.DAT,0x48B1A,24,12,대지의 돌을 손에 넣었다.
12,6/S6031.DAT,0x478E4,44,32,승정: 그자들이 이쪽으로 오고 있는 듯합니다.
12,6/S6022.DAT,0x47A9C,39,27,"동료에게 피해를
줄 수 있는 모양이야."
12,6/S6021.DAT,0x48498,38,26,"봐 봐, 방향 전환의 피리를 손에 넣었어."
12,6/S6014.DAT,0x487A8,47,35,초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
12,6/S6014.DAT,0x486B2,42,30,초핀: 다만 피해가 0인 경우에는 안 됩니다.
12,5/S5025.DAT,0x47BB4,40,28,"잠깐, 왜 촌가라가 두 명이나 있는 거야!?"
12,5/S5013.DAT,0x487FC,47,35,초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
12,5/S5013.DAT,0x48706,42,30,초핀: 다만 피해가 0인 경우에는 안 됩니다.
12,5/S5011.DAT,0x48048,19,7,기다리고 있었다고?
12,4/S4041.DAT,0x47AA4,55,43,"돌에 잠든 기억을 아는 자여, 그 힘으로 내 뜻에 응답하라."
12,4/S4036.DAT,0x47F6E,29,17,여기에 있던 것은 이미 주웠다.
12,4/S4035.DAT,0x48390,32,20,그런데 술의 정령이라는 건 없나?
12,4/S4035.DAT,0x48060,29,17,여기에 있던 것은 이미 주웠다.
12,4/S4034.DAT,0x482B0,37,25,어쩌면 뭔가 달라져 있을지도 모르니까.
12,4/S4034.DAT,0x4820C,37,25,어쩌면 뭔가 달라져 있을지도 모르니까.
12,4/S4034.DAT,0x4816C,29,17,여기에 있던 것은 이미 주웠다.
12,4/S4032.DAT,0x482B6,29,17,여기에 있던 것은 이미 주웠다.
12,4/S4011.DAT,0x48EC4,33,21,"그런데 당신, 어쩌다 붙잡힌 거야?"
12,4/S4011.DAT,0x486E0,37,25,병사1: 우선 팔렌시아의 대청소부터다.
12,4/S4011.DAT,0x48586,26,14,지하 감옥은 이 아래층이야.
12,32/S3061.DAT,0x4855A,35,23,하지만 굉장한 이야기가 되어 버렸네.
12,31/S3031.DAT,0x4815A,54,42,야군: 그러니 그 힘을 써서 몬스터를 쓰러뜨려 주시지요.
12,31/S3031.DAT,0x4803A,53,41,그래. 너처럼 배 나온 장군보다 훨씬 잘 싸울 수 있을걸!
12,31/S3031.DAT,0x47DAC,36,24,제대로 상대하는 것이 도리 아닌가요?
12,31/S3022.DAT,0x48882,35,23,병사: 준비가 되면 말씀해 주십시오.
12,31/S3022.DAT,0x48822,45,33,병사: 출발하시겠습니까?|출발한다|그만둔다
12,31/S3022.DAT,0x4866A,20,8,하지만 어떻게 하지?
12,31/S3022.DAT,0x4821A,39,27,노인: 모르는 형에게 가까이 가면 안 돼.
12,31/S3022.DAT,0x47D52,24,12,우리 셋만으로 괜찮을까?
12,31/S3014.DAT,0x47834,47,35,초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
12,31/S3014.DAT,0x4773E,42,30,초핀: 다만 피해가 0인 경우에는 안 됩니다.
12,31/S3012.DAT,0x480D4,29,17,초핀: 무엇을 알고 싶으세요?
12,23/S2061.DAT,0x48B2C,24,12,아크: 그럼 악기로 싸워!
12,23/S2061.DAT,0x48A44,34,22,"포코: 으악, 나타났어! 어떡하지!?"
12,23/S2061.DAT,0x489EE,33,21,좀비: 아직 살아남은 자가 있었나!
12,23/S2061.DAT,0x48954,42,30,포코: 마물이 나타나기 전에 어서 도망치자.
12,22/S205C.DAT,0x47A8E,28,16,"수메리아 왕, 괜찮으십니까?!"
12,22/S2052.DAT,0x47FA0,26,14,국왕: 직접 보여 주겠다고!
12,22/S2052.DAT,0x47F40,18,6,"아크: 가자, 포코!"
12,22/S2052.DAT,0x47E0E,23,11,국왕: 벌써 코앞이라고!
12,22/S2052.DAT,0x47CE0,25,13,국왕: 끝없이 나타난다고!
12,22/S2052.DAT,0x47B42,27,15,국왕: 뭐라고? 전멸했다고!
12,22/S2051.DAT,0x4792C,65,53,국왕: 시온산에서의 활약은 들었다. 신기한 힘을 지녔다고 하더구나.
12,22/S2046.DAT,0x47FEC,22,10,"그럼, 어떻게 할 거야?"
12,21/S2045.DAT,0x48810,47,35,초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
12,21/S2045.DAT,0x4871A,42,30,초핀: 다만 피해가 0인 경우에는 안 됩니다.
12,21/S2044.DAT,0x48610,41,29,좋잖아. 앞으로의 여행은 분명 힘들 테니까.
12,21/S2041.DAT,0x48118,28,16,승무원: 자신은 있으십니까?
12,21/S2022.DAT,0x47F68,22,10,이제 물러설 수는 없군.
12,21/S2021.DAT,0x48A26,20,8,아크: 쉬게 해야 해.
12,21/S2021.DAT,0x48830,23,11,"아크: 쿠쿠루, 괜찮아?"
12,21/S2014.DAT,0x47E5C,48,36,병사1: 내몰리는 주민들이 반대하는 모양이지만...
12,21/S2014.DAT,0x47C2C,20,8,그런데 방금 사람은?
12,21/S2013.DAT,0x47E9A,37,25,시내에 올 일이 있으면 만나게 해 줄게.
12,21/S2013.DAT,0x47E08,30,18,듣기 좋구먼. 잠이 확 깨버렸어.
12,21/S2013.DAT,0x47A5E,31,19,"병사: 뭐야, 이 술 취한 자는!?"
12,1/S1061.DAT,0x47E7C,18,6,"쿠쿠루: 그래, 길."
12,1/S1061.DAT,0x47D04,31,19,쿠쿠루: 나도 네 뒤를 따라갈게.
12,1/S1041.DAT,0x4827A,19,7,인류가 멸망한다고?
12,1/S1041.DAT,0x48178,52,40,산의 정령: 인류는 지금 멸망을 향해 치닫고 있습니다.
12,1/S1041.DAT,0x47EE2,38,26,산의 정령: 저는 이 산의 정령입니다...
12,1/S1023.DAT,0x48182,52,40,"어머니: 아크, 잘 들으렴. 집에는 이제 약초가 없어..."
12,1/S1023.DAT,0x47F8C,45,33,다만 적에게 피해를 주는 아이템은 한정돼 있다.
12,1/S1023.DAT,0x47EDA,37,25,전투에서는 이런 작은 차이가 중요하다.
12,1/S1021.DAT,0x47CDE,50,38,어머니: 아버지의 갑옷과 검은 안쪽 방 상자에 있어.
12,1/S1021.DAT,0x47962,31,19,여기 있던 돌은 이미 주웠습니다.
12,1/S1013.DAT,0x47BF8,46,34,아크데몬: 성궤는 사르바시오 폭포에 놓여 있다.
12,1/S1013.DAT,0x47A1C,26,14,너와 헤어지고 싶지 않아...
11,F/SF0F1.DAT,0x47A0E,42,31,그 가르침이 어느새 뒤틀려 버린 모양이구먼.
11,F/SF091.DAT,0x47B52,54,43,"아무도 그 전설을 믿지 않았지만, 내 형님은 믿고 계셨다."
11,F/SF031.DAT,0x484BA,29,18,몬스터 배 속에 있었던 거구나.
11,E5/SE05A.DAT,0x48874,24,13,아 프 다 아 아 아 아 아!
11,E5/SE05A.DAT,0x4881C,51,40,"기다려, 지금 그쪽으로 가서 짓이겨 놓고 으깨 놓고..."
11,E5/SE05A.DAT,0x48734,29,18,"후후후, 용케 여기까지 왔구나."
11,D/SD031.DAT,0x46226,32,21,그럼 엄청난 마법을 쓸 수 있겠네.
11,D/SD031.DAT,0x45FDA,20,9,아라라토스에서 왔어!
11,D/SD021.DAT,0x47B42,26,15,피해 갈 수 없는 길도 있다.
11,C2/SC0C1.DAT,0x48AEC,42,31,"오오, 이런, 나까지 헤모지가 되어 버렸구먼."
11,C2/SC0B6.DAT,0x48064,37,26,이제 상품은 없습니다만 힘내 주십시오.
11,C2/SC0B6.DAT,0x47FD6,30,19,바이올렛 레이서를 손에 넣었다.
11,C2/SC0B6.DAT,0x47D60,30,19,슬리플리스 카트를 손에 넣었다.
11,C2/SC0B6.DAT,0x47C44,26,15,얼음의 수호를 손에 넣었다.
11,C2/SC0B6.DAT,0x47AA0,26,15,약화의 구슬을 손에 넣었다.
11,C2/SC0B6.DAT,0x47360,28,17,디르의 어금니를 손에 넣었다.
11,C2/SC0B6.DAT,0x4700E,30,19,슬리플리스 카트를 손에 넣었다.
11,C2/SC0B6.DAT,0x46C84,26,15,얼음의 수호를 손에 넣었다.
