pointer_offset,v319_value,v320_value,v320b_value,category,confirmed_text_pool
0x7B5C8,0x8013F860,0xD313F8D5,0x8013F860,unclassified_pointer,False
0x7B5D0,0x8013F860,0xD313F8D5,0x8013F860,unclassified_pointer,False
0x7B5D8,0x8013F9C0,0xD313F9C0,0x8013F9C0,unclassified_pointer,False
0x7B5E0,0x8013F9C0,0xD313F9C0,0x8013F9C0,unclassified_pointer,False
0x7B838,0x801406AC,0xD31406AC,0x801406AC,unclassified_pointer,False
0x7B83C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B87C,0x801437E8,0xD31437E8,0x801437E8,unclassified_pointer,False
0x7B880,0x801436D8,0xD314A1D8,0x801436D8,unclassified_pointer,False
0x7B884,0x80143690,0xD314A190,0x80143690,unclassified_pointer,False
0x7B888,0x80143760,0xD31421D5,0x80143760,unclassified_pointer,False
0x7B88C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B890,0x801437E8,0xD31437E8,0x801437E8,unclassified_pointer,False
0x7B894,0x80143A8C,0xD314A18C,0x80143A8C,unclassified_pointer,False
0x7B898,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B92C,0x80143FE0,0xD3143FE0,0x80143FE0,unclassified_pointer,False
0x7B930,0x80144174,0xD314412B,0x80144174,unclassified_pointer,False
0x7B934,0x801441DC,0xD31441DC,0x801441DC,unclassified_pointer,False
0x7B938,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B94C,0x80144518,0xD314079A,0x80144518,unclassified_pointer,False
0x7B950,0x8014467C,0xD3140E0A,0x8014467C,unclassified_pointer,False
0x7B954,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B95C,0x801447F4,0xD31447F4,0x801447F4,unclassified_pointer,False
0x7B960,0x801448B0,0xD31448B0,0x801448B0,unclassified_pointer,False
0x7B964,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7B988,0x801466C0,0xD31441C0,0x801466C0,unclassified_pointer,False
0x7B9B0,0x801466C0,0xD31441C0,0x801466C0,unclassified_pointer,False
0x7B9E8,0x80146154,0xD3142D54,0x80146154,unclassified_pointer,False
0x7B9EC,0x8014621C,0xD314671C,0x8014621C,unclassified_pointer,False
0x7B9F0,0x80146280,0xD31467D3,0x80146280,unclassified_pointer,False
0x7B9F4,0x80146314,0xD3149B14,0x80146314,unclassified_pointer,False
0x7B9F8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BA34,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BA38,0x801464F4,0xD31464F4,0x801464F4,unclassified_pointer,False
0x7BA3C,0x80146558,0xD3143658,0x80146558,unclassified_pointer,False
0x7BA40,0x8014664C,0xD314414C,0x8014664C,unclassified_pointer,False
0x7BA48,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BA4C,0x80146700,0xD3141A00,0x80146700,unclassified_pointer,False
0x7BA50,0x80146768,0xD3141A38,0x80146768,unclassified_pointer,False
0x7BA54,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BAC0,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BAC4,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7BAC8,0x8014692C,0xD3142421,0x8014692C,unclassified_pointer,False
0x7BACC,0x80146970,0xD3142470,0x80146970,unclassified_pointer,False
0x7BAD0,0x801469A8,0xD3142467,0x801469A8,unclassified_pointer,False
0x7BAD4,0x80146AA4,0xD3143490,0x80146AA4,unclassified_pointer,False
0x7BADC,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7BAE4,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BBCC,0x80147040,0xD31470D2,0x80147040,unclassified_pointer,False
0x7BBD0,0x80147100,0xD3144300,0x80147100,unclassified_pointer,False
0x7BBD4,0x80147154,0xD3144354,0x80147154,unclassified_pointer,False
0x7BBD8,0x80147224,0xD3140424,0x80147224,unclassified_pointer,False
0x7BBDC,0x80147290,0xD3140490,0x80147290,unclassified_pointer,False
0x7BBE0,0x801472DC,0xD31404DC,0x801472DC,unclassified_pointer,False
0x7BBE4,0x80147328,0xD3147328,0x80147328,unclassified_pointer,False
0x7BBE8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BBEC,0x80147040,0xD31470D2,0x80147040,unclassified_pointer,False
0x7BBF0,0x801473C4,0xD3147354,0x801473C4,unclassified_pointer,False
0x7BBF4,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BBF8,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BBFC,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7BC00,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7BC04,0x8014749C,0xD3142BA1,0x8014749C,unclassified_pointer,False
0x7BC08,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7BC0C,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7BC14,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BC18,0x801475C0,0xD31446C0,0x801475C0,unclassified_pointer,False
0x7BC1C,0x80145104,0xD3141C04,0x80145104,unclassified_pointer,False
0x7BC20,0x801476BC,0xD31450BC,0x801476BC,unclassified_pointer,False
0x7BC24,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7BC28,0x80147718,0xD314379A,0x80147718,unclassified_pointer,False
0x7BC2C,0x80144E30,0xD3141430,0x80144E30,unclassified_pointer,False
0x7BC40,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BC48,0x801477E0,0xD31477E0,0x801477E0,unclassified_pointer,False
0x7BC4C,0x80147844,0xD3140144,0x80147844,unclassified_pointer,False
0x7BC50,0x80147898,0xD3140155,0x80147898,unclassified_pointer,False
0x7BC54,0x801478E4,0xD31478E4,0x801478E4,unclassified_pointer,False
0x7BC5C,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7BC60,0x801479D0,0xD31449D0,0x801479D0,unclassified_pointer,False
0x7BC64,0x80145C88,0xD314303D,0x80145C88,unclassified_pointer,False
0x7BC6C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BC74,0x801477E0,0xD31477E0,0x801477E0,unclassified_pointer,False
0x7BC78,0x80147844,0xD3140144,0x80147844,unclassified_pointer,False
0x7BC7C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BC80,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BC84,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7BC88,0x80147A9C,0xD3144EA1,0x80147A9C,unclassified_pointer,False
0x7BC8C,0x80145C88,0xD314303D,0x80145C88,unclassified_pointer,False
0x7BC94,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BC98,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BC9C,0x80147B0C,0xD314180C,0x80147B0C,unclassified_pointer,False
0x7BCA0,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7BCA8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BCAC,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BCB0,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7BCB4,0x80147B94,0xD3141847,0x80147B94,unclassified_pointer,False
0x7BCB8,0x80147C24,0xD3140A24,0x80147C24,unclassified_pointer,False
0x7BCBC,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7BCC4,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BD90,0x80147E8C,0xD3143A8C,0x80147E8C,unclassified_pointer,False
0x7BD94,0x80147F0C,0xD3147F0C,0x80147F0C,unclassified_pointer,False
0x7BD98,0x80147FA4,0xD3147F90,0x80147FA4,unclassified_pointer,False
0x7BD9C,0x80148048,0xD314D348,0x80148048,unclassified_pointer,False
0x7BDA4,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BDAC,0x801481C4,0xD3145154,0x801481C4,unclassified_pointer,False
0x7BDB0,0x80144E30,0xD3141430,0x80144E30,unclassified_pointer,False
0x7BDC8,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BDCC,0x8014830C,0xD314350C,0x8014830C,unclassified_pointer,False
0x7BDD4,0x80148360,0xD31435D5,0x80148360,unclassified_pointer,False
0x7BDD8,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7BDDC,0x80148430,0xD3140630,0x80148430,unclassified_pointer,False
0x7BDE0,0x80148484,0xD3140606,0x80148484,unclassified_pointer,False
0x7BDE8,0x801484E0,0xD31484E0,0x801484E0,unclassified_pointer,False
0x7BDF0,0x80148530,0xD3145330,0x80148530,unclassified_pointer,False
0x7BDF4,0x80148660,0xD3143ED5,0x80148660,unclassified_pointer,False
0x7BDF8,0x801486C4,0xD3143E54,0x801486C4,unclassified_pointer,False
0x7BDFC,0x801486E4,0xD31486E4,0x801486E4,unclassified_pointer,False
0x7BE04,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BE0C,0x80148E10,0xD3146910,0x80148E10,unclassified_pointer,False
0x7BE10,0x80148F68,0xD3140C38,0x80148F68,unclassified_pointer,False
0x7BE14,0x80149058,0xD3149058,0x80149058,unclassified_pointer,False
0x7BE18,0x8014923C,0xD3141BD1,0x8014923C,unclassified_pointer,False
0x7BE1C,0x8014938C,0xD3143C8C,0x8014938C,unclassified_pointer,False
0x7BE84,0x801496FC,0xD31496FC,0x801496FC,unclassified_pointer,False
0x7BE88,0x801496CC,0xD3145FCC,0x801496CC,unclassified_pointer,False
0x7BE8C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BED0,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BED4,0x801494E4,0xD31494E4,0x801494E4,unclassified_pointer,False
0x7BED8,0x801496FC,0xD31496FC,0x801496FC,unclassified_pointer,False
0x7BEDC,0x801496CC,0xD3145FCC,0x801496CC,unclassified_pointer,False
0x7BEE0,0x801497BC,0xD3145DBC,0x801497BC,unclassified_pointer,False
0x7BEE8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BEEC,0x8014983C,0xD31455D1,0x8014983C,unclassified_pointer,False
0x7BEF0,0x80149958,0xD3147058,0x80149958,unclassified_pointer,False
0x7BEF8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BF14,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7BF18,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BF1C,0x80149AC0,0xD31468C0,0x80149AC0,unclassified_pointer,False
0x7BF20,0x80149B64,0xD3147C64,0x80149B64,unclassified_pointer,False
0x7BF24,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7BF28,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BF4C,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BF50,0x80149D88,0xD3146B3D,0x80149D88,unclassified_pointer,False
0x7BF54,0x80149E58,0xD3145858,0x80149E58,unclassified_pointer,False
0x7BF58,0x80149F40,0xD31474D2,0x80149F40,unclassified_pointer,False
0x7BF5C,0x8014A054,0xD314A054,0x8014A054,unclassified_pointer,False
0x7BF60,0x8014A10C,0xD314710C,0x8014A10C,unclassified_pointer,False
0x7BF68,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BF6C,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BF70,0x80149D40,0xD3146BD2,0x80149D40,unclassified_pointer,False
0x7BF74,0x8014A054,0xD314A054,0x8014A054,unclassified_pointer,False
0x7BF78,0x8014A10C,0xD314710C,0x8014A10C,unclassified_pointer,False
0x7BF80,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BF94,0x8014A200,0xD3147F00,0x8014A200,unclassified_pointer,False
0x7BF98,0x8014A200,0xD3147F00,0x8014A200,unclassified_pointer,False
0x7BF9C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BFA0,0x8014A3B8,0xD3142099,0x8014A3B8,unclassified_pointer,False
0x7BFA4,0x8014A384,0xD3142006,0x8014A384,unclassified_pointer,False
0x7BFA8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BFAC,0x8014A6F0,0xD314A6F0,0x8014A6F0,unclassified_pointer,False
0x7BFB0,0x8014A770,0xD3148770,0x8014A770,unclassified_pointer,False
0x7BFB8,0x8014A384,0xD3142006,0x8014A384,unclassified_pointer,False
0x7BFBC,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7BFC0,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7BFC4,0x8014A94C,0xD314194C,0x8014A94C,unclassified_pointer,False
0x7BFC8,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7BFD0,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C000,0x8014A9E8,0xD314A9E8,0x8014A9E8,unclassified_pointer,False
0x7C004,0x8014AB3C,0xD31464D1,0x8014AB3C,unclassified_pointer,False
0x7C008,0x8014ABE4,0xD314ABE4,0x8014ABE4,unclassified_pointer,False
0x7C00C,0x8014AC80,0xD314ACD3,0x8014AC80,unclassified_pointer,False
0x7C010,0x8014ACD8,0xD314ACD8,0x8014ACD8,unclassified_pointer,False
0x7C014,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C018,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7C020,0x8014AD74,0xD314812B,0x8014AD74,unclassified_pointer,False
0x7C028,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C030,0x8014AF18,0xD314329A,0x8014AF18,unclassified_pointer,False
0x7C034,0x8014B048,0xD314B048,0x8014B048,unclassified_pointer,False
0x7C038,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C03C,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7C044,0x8014AE70,0xD3147870,0x8014AE70,unclassified_pointer,False
0x7C048,0x8014AF18,0xD314329A,0x8014AF18,unclassified_pointer,False
0x7C04C,0x8014B048,0xD314B048,0x8014B048,unclassified_pointer,False
0x7C054,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C070,0x8014B4B0,0xD31466B0,0x8014B4B0,unclassified_pointer,False
0x7C074,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C078,0x8014B888,0xD314993D,0x8014B888,unclassified_pointer,False
0x7C07C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C094,0x8014B9E4,0xD314B9E4,0x8014B9E4,unclassified_pointer,False
0x7C098,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C09C,0x8014BB20,0xD3148E20,0x8014BB20,unclassified_pointer,False
0x7C0B0,0x80150954,0xD357A054,0x80150954,unclassified_pointer,False
0x7C0C4,0x8014C0D0,0xD314C0D0,0x8014C0D0,unclassified_pointer,False
0x7C0C8,0x8014C128,0xD3147628,0x8014C128,unclassified_pointer,False
0x7C0CC,0x8014C18C,0xD314768C,0x8014C18C,unclassified_pointer,False
0x7C0D0,0x8014C1D4,0xD3147645,0x8014C1D4,unclassified_pointer,False
0x7C0D4,0x8014C228,0xD3147328,0x8014C228,unclassified_pointer,False
0x7C0D8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C1A4,0x8014C584,0xD3147D06,0x8014C584,unclassified_pointer,False
0x7C1B8,0x8014C584,0xD3147D06,0x8014C584,unclassified_pointer,False
0x7C250,0x8014C414,0xD3145414,0x8014C414,unclassified_pointer,False
0x7C254,0x8014C480,0xD31454D3,0x8014C480,unclassified_pointer,False
0x7C258,0x8014C4D0,0xD31454D0,0x8014C4D0,unclassified_pointer,False
0x7C260,0x8014C550,0xD3147DAA,0x8014C550,unclassified_pointer,False
0x7C264,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C268,0x8014C6B0,0xD3148DB0,0x8014C6B0,unclassified_pointer,False
0x7C26C,0x8014C720,0xD314C720,0x8014C720,unclassified_pointer,False
0x7C270,0x8014C720,0xD314C720,0x8014C720,unclassified_pointer,False
0x7C278,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C27C,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7C284,0x8014C5C4,0xD3147D54,0x8014C5C4,unclassified_pointer,False
0x7C288,0x8014C8AC,0xD3146FAC,0x8014C8AC,unclassified_pointer,False
0x7C28C,0x8014C908,0xD3149608,0x8014C908,unclassified_pointer,False
0x7C290,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C294,0x8014C9BC,0xD31496BC,0x8014C9BC,unclassified_pointer,False
0x7C298,0x8014C9E8,0xD314C9E8,0x8014C9E8,unclassified_pointer,False
0x7C29C,0x8014CA30,0xD314CA30,0x8014CA30,unclassified_pointer,False
0x7C2A0,0x8014CAD8,0xD314CAD8,0x8014CAD8,unclassified_pointer,False
0x7C2A8,0x8014CB18,0xD3148A9A,0x8014CB18,unclassified_pointer,False
0x7C2AC,0x8014CB6C,0xD3148A39,0x8014CB6C,unclassified_pointer,False
0x7C2B0,0x8014CC20,0xD314CC20,0x8014CC20,unclassified_pointer,False
0x7C2B4,0x8014CCD0,0xD314CCD0,0x8014CCD0,unclassified_pointer,False
0x7C2BC,0x8014CD0C,0xD3148B0C,0x8014CD0C,unclassified_pointer,False
0x7C2C0,0x8014CD90,0xD3148B90,0x8014CD90,unclassified_pointer,False
0x7C2C8,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C5E8,0x8014D8A0,0xD314D8A0,0x8014D8A0,unclassified_pointer,False
0x7C5EC,0x8014DA00,0xD3148600,0x8014DA00,unclassified_pointer,False
0x7C5F0,0x8014DA68,0xD3148638,0x8014DA68,unclassified_pointer,False
0x7C5F4,0x8014DAB8,0xD3148699,0x8014DAB8,unclassified_pointer,False
0x7C5F8,0x8014DB08,0xD3148908,0x8014DB08,unclassified_pointer,False
0x7C5FC,0x8014DC0C,0xD314DC0C,0x8014DC0C,unclassified_pointer,False
0x7C600,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7C608,0x8014C5C4,0xD3147D54,0x8014C5C4,unclassified_pointer,False
0x7C60C,0x8014C8AC,0xD3146FAC,0x8014C8AC,unclassified_pointer,False
0x7C610,0x8014C908,0xD3149608,0x8014C908,unclassified_pointer,False
0x7C614,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C618,0x8014C9BC,0xD31496BC,0x8014C9BC,unclassified_pointer,False
0x7C61C,0x8014C9E8,0xD314C9E8,0x8014C9E8,unclassified_pointer,False
0x7C620,0x8014CA30,0xD314CA30,0x8014CA30,unclassified_pointer,False
0x7C624,0x8014CAD8,0xD314CAD8,0x8014CAD8,unclassified_pointer,False
0x7C62C,0x8014DC80,0xD314DCD3,0x8014DC80,unclassified_pointer,False
0x7C630,0x8014DCE8,0xD314DCE8,0x8014DCE8,unclassified_pointer,False
0x7C638,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7C63C,0x8014CD38,0xD3148B38,0x8014CD38,unclassified_pointer,False
0x7C644,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C670,0x8014DDB4,0xD314DD66,0x8014DDB4,unclassified_pointer,False
0x7C674,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C6F8,0x8014E078,0xD38DE901,0x8014E078,unclassified_pointer,False
0x7C6FC,0x8014E154,0xD314E154,0x8014E154,unclassified_pointer,False
0x7C700,0x8014E1A8,0xD314E167,0x8014E1A8,unclassified_pointer,False
0x7C704,0x8014E28C,0xD314E28C,0x8014E28C,unclassified_pointer,False
0x7C708,0x8014E2D8,0xD314E2D8,0x8014E2D8,unclassified_pointer,False
0x7C70C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C79C,0x8014E468,0xD314E438,0x8014E468,unclassified_pointer,False
0x7C7A0,0x8014E498,0xD314E455,0x8014E498,unclassified_pointer,False
0x7C7A4,0x8014E4C0,0xD314E4C0,0x8014E4C0,unclassified_pointer,False
0x7C7AC,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C7B0,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7C7B8,0x8014C5C4,0xD3147D54,0x8014C5C4,unclassified_pointer,False
0x7C7BC,0x8014C8AC,0xD3146FAC,0x8014C8AC,unclassified_pointer,False
0x7C7C0,0x8014C908,0xD3149608,0x8014C908,unclassified_pointer,False
0x7C7C4,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C7C8,0x8014C9BC,0xD31496BC,0x8014C9BC,unclassified_pointer,False
0x7C7CC,0x8014CA30,0xD314CA30,0x8014CA30,unclassified_pointer,False
0x7C7D0,0x8014CAF8,0xD314CAF8,0x8014CAF8,unclassified_pointer,False
0x7C7D8,0x8014E554,0xD314E554,0x8014E554,unclassified_pointer,False
0x7C7E0,0x8014E670,0xD314E670,0x8014E670,unclassified_pointer,False
0x7C7E4,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7C7EC,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7C7F0,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C7F4,0x8014E778,0xD314E701,0x8014E778,unclassified_pointer,False
0x7C7FC,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C820,0x8014E888,0xD314E83D,0x8014E888,unclassified_pointer,False
0x7C824,0x8014E8CC,0xD314E8CC,0x8014E8CC,unclassified_pointer,False
0x7C828,0x8014E93C,0xD314E9D1,0x8014E93C,unclassified_pointer,False
0x7C82C,0x8014EA40,0xD3E1DDD2,0x8014EA40,unclassified_pointer,False
0x7C830,0x8014EA60,0xD3E1DDD5,0x8014EA60,unclassified_pointer,False
0x7C838,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C83C,0x8014EAF4,0xD314EAF4,0x8014EAF4,unclassified_pointer,False
0x7C840,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C844,0x8014EB3C,0xD314EBD1,0x8014EB3C,unclassified_pointer,False
0x7C848,0x8014EBC8,0xD314EB6F,0x8014EBC8,unclassified_pointer,False
0x7C84C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C850,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7C858,0x8014C5C4,0xD3147D54,0x8014C5C4,unclassified_pointer,False
0x7C85C,0x8014C8AC,0xD3146FAC,0x8014C8AC,unclassified_pointer,False
0x7C860,0x8014C908,0xD3149608,0x8014C908,unclassified_pointer,False
0x7C864,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C868,0x8014C9BC,0xD31496BC,0x8014C9BC,unclassified_pointer,False
0x7C86C,0x8014C9E8,0xD314C9E8,0x8014C9E8,unclassified_pointer,False
0x7C870,0x8014CA30,0xD314CA30,0x8014CA30,unclassified_pointer,False
0x7C874,0x8014CAD8,0xD314CAD8,0x8014CAD8,unclassified_pointer,False
0x7C87C,0x8014EC58,0xD314EC58,0x8014EC58,unclassified_pointer,False
0x7C880,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7C884,0x8014CAF8,0xD314CAF8,0x8014CAF8,unclassified_pointer,False
0x7C888,0x8014CD90,0xD3148B90,0x8014CD90,unclassified_pointer,False
0x7C890,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C894,0x8014F03C,0xD314F0D1,0x8014F03C,unclassified_pointer,False
0x7C898,0x8014F0E0,0xD314F0E0,0x8014F0E0,unclassified_pointer,False
0x7C89C,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C92C,0x8014F270,0xD314F270,0x8014F270,unclassified_pointer,False
0x7C930,0x8014F2C0,0xD314F2C0,0x8014F2C0,unclassified_pointer,False
0x7C934,0x8014F374,0xD314F32B,0x8014F374,unclassified_pointer,False
0x7C938,0x8014F464,0xD314F464,0x8014F464,unclassified_pointer,False
0x7C944,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C948,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7C950,0x8014C5C4,0xD3147D54,0x8014C5C4,unclassified_pointer,False
0x7C954,0x8014C8AC,0xD3146FAC,0x8014C8AC,unclassified_pointer,False
0x7C958,0x8014C908,0xD3149608,0x8014C908,unclassified_pointer,False
0x7C95C,0x8014C990,0xD3149690,0x8014C990,unclassified_pointer,False
0x7C960,0x8014C9BC,0xD31496BC,0x8014C9BC,unclassified_pointer,False
0x7C964,0x8014CA30,0xD314CA30,0x8014CA30,unclassified_pointer,False
0x7C968,0x8014CAF8,0xD314CAF8,0x8014CAF8,unclassified_pointer,False
0x7C970,0x8014F5C8,0xD314F56F,0x8014F5C8,unclassified_pointer,False
0x7C974,0x80145C30,0xD3143030,0x80145C30,unclassified_pointer,False
0x7C978,0x8014CAF8,0xD314CAF8,0x8014CAF8,unclassified_pointer,False
0x7C980,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C984,0x8014F740,0xD314F7D2,0x8014F740,unclassified_pointer,False
0x7C988,0x8014F798,0xD314F755,0x8014F798,unclassified_pointer,False
0x7C98C,0x8014F828,0xD314F828,0x8014F828,unclassified_pointer,False
0x7C990,0x8014F740,0xD314F7D2,0x8014F740,unclassified_pointer,False
0x7C994,0x8014F8D8,0xD314F8D8,0x8014F8D8,unclassified_pointer,False
0x7C998,0x8014F828,0xD314F828,0x8014F828,unclassified_pointer,False
0x7C9A4,0x8014FA18,0xD314FA9A,0x8014FA18,unclassified_pointer,False
0x7C9A8,0x8014FA78,0xD314FA01,0x8014FA78,unclassified_pointer,False
0x7C9AC,0x8014FB48,0xD314FB48,0x8014FB48,unclassified_pointer,False
0x7C9B0,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C9C0,0x8014FC0C,0xD314FC0C,0x8014FC0C,unclassified_pointer,False
0x7C9C4,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7C9C8,0x8014FC68,0xD314FC38,0x8014FC68,unclassified_pointer,False
0x7C9DC,0x8014645C,0xD3146430,0x8014645C,unclassified_pointer,False
0x7C9E0,0x8014FF24,0xD314FF24,0x8014FF24,unclassified_pointer,False
0x7C9E4,0x8014FF8C,0xD314FF8C,0x8014FF8C,unclassified_pointer,False
